codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;cantidad_total_2;cantidad_parcial_2;cantidad_pendiente_2;cantidad_total_3;cantidad_parcial_3;cantidad_pendiente_3;cantidad_total_4;cantidad_parcial_4;cantidad_pendiente_4;cantidad_total_5;cantidad_parcial_5;cantidad_pendiente_5;total_entregado_total;total_entregado_parcial;total_pendiente;matched_rows_per_source
160286;160286;160286;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20010677;20010677;20010677;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
160285;160285;160285;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20010678;20010678;20010678;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
160287;160287;160287;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00036571-01;00036571-01;3657101;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19924352-02;19924352-02;1992435202;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19924352-08;19924352-08;1992435208;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00230417-06;00230417-06;23041706;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19941968-04;19941968-04;1994196804;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00033439-02;00033439-02;3343902;;;;30;;;26;;;19;;;20;;;2;;0;97;0;{'1': [13316, 8072, 3985, 13969, 662, 11417, 10138, 14237, 419, 7715, 8494, 11952, 950, 1464, 7225, 8250, 570, 13887, 4545, 835, 854, 4566, 1624, 13534, 14698, 13298, 3060, 10357, 12025, 10364], '2': [1156, 8453, 134, 7821, 9494, 8092, 669, 3753, 7337, 5036, 7728, 4148, 313, 13249, 6084, 1094, 5964, 2895, 2001, 10706, 10202, 2908, 4579, 5868, 8046], '3': [2688, 7327, 2946, 8096, 10176, 3391, 4805, 4809, 653, 13748, 13493, 5910, 13559, 1016, 4442, 4477, 14206, 3039], '4': [2880, 1058, 9497, 4170, 8159, 8586, 4973, 14766, 14927, 5841, 2036, 7350, 4920, 953, 1498, 156, 11645, 7519], '5': [1595, 4445]}
00047203-03;00047203-03;4720303;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00037619-02;00037619-02;3761902;;;;44;;;18;;;34;;;32;;;13;;0;141;0;{'1': [6529, 7178, 10892, 2958, 10514, 277, 3996, 8734, 1313, 9505, 6563, 2854, 4421, 11470, 6354, 14938, 11615, 8676, 8808, 12265, 6002, 12403, 2165], '2': [13345, 14914, 10182, 13578, 2476, 10641, 10808, 12408, 7293], '3': [5120, 6852, 7396, 7429, 11901, 12552, 3498, 5549, 5550, 10192, 305, 12949, 7453, 1469, 13726], '4': [6784, 9635, 6948, 1862, 12871, 3016, 427, 1676, 10571, 4846, 943, 2767, 1105, 9492, 10165, 14747, 1405], '5': [736, 834, 2481, 2099, 3094, 3606, 1628]}
19950100-01;19950100-01;1995010001;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00224203-01;00224203-01;22420301;;;;3;;;2;;;3;;;3;;;;;0;11;0;{'1': [2200, 852, 10503], '2': [3590, 10583], '3': [993, 10622, 3911], '4': [6632, 9514], '5': []}
20035873-04;20035873-04;2003587304;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20035873-01;20035873-01;2003587301;;;;;;;;;;2;;;;;;;;0;2;0;{'1': [], '2': [], '3': [10736], '4': [], '5': []}
00229858-07;00229858-07;22985807;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
168778;168778;168778;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00229858-01;00229858-01;22985801;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19987662-01;19987662-01;1998766201;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19987662-29;19987662-29;1998766229;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00229858-05;00229858-05;22985805;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19987662-13;19987662-13;1998766213;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19987662-03;19987662-03;1998766203;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19934992-08;19934992-08;1993499208;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20029582-03;20029582-03;2002958203;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19938746-01;19938746-01;1993874601;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20015448-01;20015448-01;2001544801;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19930610-02;19930610-02;1993061002;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19943211-01;19943211-01;1994321101;;;;52;;;84;;;118;;;100;;;24;;0;378;0;{'1': [1219, 809, 172, 10476, 5230, 8687, 11030, 13879, 10392, 5434, 6620, 2013, 5887], '2': [12544, 3330, 11651, 12934, 14231, 7330, 291, 8101, 11051, 11564, 7867, 8765, 9924, 13767, 8396, 9932, 592, 13144, 9825, 10856, 1519], '3': [7684, 10759, 2444, 4237, 14863, 5403, 12957, 11042, 7587, 1576, 9274, 317, 8642, 7107, 11727, 14419, 2134, 1756, 4062, 1887, 11893, 13179, 9596], '4': [9092, 518, 14091, 10766, 6035, 3483, 8736, 11428, 12198, 5544, 11432, 12073, 7467, 14907, 14271, 2372, 717, 213, 9176, 9434, 13151, 2272, 3951, 3191, 12159], '5': [968, 3051, 1746, 2165, 1017, 2109]}
19996982-04;19996982-04;1999698204;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020060;11020060;11020060;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020135;11020135;11020135;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19908750-03;19908750-03;1990875003;;;;;;;;;;30;;;360;;;120;;0;510;0;{'1': [], '2': [], '3': [10798], '4': [3777, 2626, 3746, 7299, 2629, 1640, 2633, 9393, 7314, 12883, 9399, 3736], '5': [2101, 4181, 1765, 1759]}
11020007;11020007;11020007;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020136;11020136;11020136;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11010007;11010007;11010007;;;;;;;;;;120;;;;;;88;;0;208;0;{'1': [], '2': [], '3': [11057, 4478], '4': [], '5': [4374, 3775]}
144453;144453;144453;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020022;11020022;11020022;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020127;11020127;11020127;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020026;11020026;11020026;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020032;11020032;11020032;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020016;11020016;11020016;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020019;11020019;11020019;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020036;11020036;11020036;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020035;11020035;11020035;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
10021617;10021617;10021617;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020128;11020128;11020128;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020137;11020137;11020137;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020087;11020087;11020087;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020088;11020088;11020088;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020090;11020090;11020090;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020138;11020138;11020138;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020048;11020048;11020048;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020129;11020129;11020129;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20127197;20127197;20127197;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020139;11020139;11020139;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020130;11020130;11020130;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020140;11020140;11020140;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020093;11020093;11020093;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020141;11020141;11020141;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
10022762;10022762;10022762;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020142;11020142;11020142;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020143;11020143;11020143;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20214842;20214842;20214842;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020144;11020144;11020144;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20100280-03;20100280-03;2010028003;;;;3;;;3;;;4;;;8;;;;;0;18;0;{'1': [14816, 10714, 14814], '2': [14913, 1220], '3': [13146, 6428, 6956, 4662], '4': [7456, 12032, 11662, 623, 11540, 14710, 7806], '5': []}
20100139-06;20100139-06;2010013906;;;;;;;30;;;;;;31;;;30;;0;91;0;{'1': [], '2': [12208, 11788, 9997], '3': [], '4': [4915, 4918], '5': [2050]}
19980633-01;19980633-01;1998063301;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
10023467;10023467;10023467;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
403323;403323;403323;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
12010031;12010031;12010031;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00042938-01;00042938-01;4293801;;;;;;;;;;30;;;30;;;;;0;60;0;{'1': [], '2': [], '3': [10322], '4': [9658], '5': []}
00011415-04;00011415-04;1141504;;;;930;;;840;;;810;;;1290;;;390;;0;4260;0;{'1': [6530, 518, 6408, 4621, 9232, 12180, 1306, 26, 12189, 8737, 13476, 2297, 13737, 5548, 10544, 10803, 3894, 14648, 10046, 14014, 1731, 6344, 6987, 14155, 3663, 11486, 13678, 4981, 2681, 11131], '2': [3970, 12933, 4745, 1420, 2835, 4371, 9884, 8991, 6559, 9120, 4772, 2478, 7859, 12980, 7095, 5945, 3897, 3266, 1478, 13019, 9948, 3426, 13538, 11886, 7411, 501, 12410, 2173], '3': [2563, 5015, 14103, 9242, 14491, 11567, 11959, 2363, 12100, 7494, 7879, 9159, 11474, 5975, 8802, 2917, 13542, 9703, 12393, 4715, 6132, 5366, 6006, 8568, 4732, 12927], '4': [2577, 6163, 6164, 2840, 792, 5530, 6428, 10023, 12711, 1708, 7865, 5946, 9273, 10298, 14782, 14783, 8385, 450, 11333, 11846, 8016, 4305, 13268, 1366, 4823, 8538, 12506, 6493, 6494, 9693, 8034, 996, 4837, 12774, 5223, 1001, 8043, 3953, 5106, 9971, 9719, 506], '5': [2209, 3881, 3338, 3627, 2092, 4367, 497, 468, 3252, 2199, 1883, 733, 1695]}
00013874-02;00013874-02;1387402;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00227600-01;00227600-01;22760001;;;;270;;;30;;;210;;;;;;540;;0;1050;0;{'1': [3242, 12443, 12038], '2': [7195], '3': [7369, 3051, 1556, 13990], '4': [], '5': [2530, 2513, 4178, 2613, 2620]}
20060224-01;20060224-01;2006022401;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00041269-01;00041269-01;4126901;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19954356-01;19954356-01;1995435601;;;;4;;;8;;;;;;8;;;14;;0;34;0;{'1': [3975], '2': [7361], '3': [], '4': [6995, 11119], '5': [216, 3150]}
19926427-01;19926427-01;1992642701;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20093133-04;20093133-04;2009313304;;;;8;;;;;;;;;4;;;;;0;12;0;{'1': [10057], '2': [], '3': [], '4': [13628], '5': []}
00027612-01;00027612-01;2761201;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20088693-01;20088693-01;2008869301;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020145;11020145;11020145;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020146;11020146;11020146;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20027209-03;20027209-03;2002720903;;;;;;;1;;;1;;;;;;;;0;2;0;{'1': [], '2': [4584], '3': [2707], '4': [], '5': []}
19919864-02;19919864-02;1991986402;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20005669-02;20005669-02;2000566902;;;;;;;6;;;1;;;;;;;;0;7;0;{'1': [], '2': [11679, 9180, 1045, 3887], '3': [10997], '4': [], '5': []}
19942584-04;19942584-04;1994258404;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19963351-01;19963351-01;1996335101;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19946928-01;19946928-01;1994692801;;;;;;;;;;;;;30;;;;;0;30;0;{'1': [], '2': [], '3': [], '4': [188], '5': []}
00032258-03;00032258-03;3225803;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00215882-01;00215882-01;21588201;;;;4;;;1;;;9;;;12;;;3;;0;29;0;{'1': [9738, 11156, 8574], '2': [14724], '3': [10241, 2096, 11120, 13489, 2708, 8376, 8634], '4': [3561, 11696, 7313, 5493, 14454, 3260, 415], '5': [921, 1508, 309]}
00036270-03;00036270-03;3627003;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00032392-02;00032392-02;3239202;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00032105-05;00032105-05;3210505;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00032105-06;00032105-06;3210506;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00037223-10;00037223-10;3722310;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19977699-01;19977699-01;1997769901;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00043442-02;00043442-02;4344202;;;;;;;;;;;;;24;;;;;0;24;0;{'1': [], '2': [], '3': [], '4': [13506, 13474, 13502], '5': []}
19977699-03;19977699-03;1997769903;;;;1;;;;;;4;;;4;;;;;0;9;0;{'1': [3281], '2': [], '3': [10209, 13745, 13868], '4': [627, 14125, 1475, 3367], '5': []}
19928474-01;19928474-01;1992847401;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20071262-64;20071262-64;2007126264;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20152358-01;20152358-01;2015235801;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20070928-02;20070928-02;2007092802;;;;;;;120;;;;;;;;;;;0;120;0;{'1': [], '2': [1003, 13942], '3': [], '4': [], '5': []}
19931778-24;19931778-24;1993177824;;;;721;;;450;;;450;;;60;;;;;0;1681;0;{'1': [10720, 12390, 14904, 11979, 9996, 2796, 13203, 9173, 12056, 7193, 5883], '2': [7200, 7809, 4258, 14604, 7149, 9074, 14167, 8857, 14109], '3': [5952, 11323, 10508, 10924, 9748, 3899, 3294], '4': [8800], '5': []}
19931778-13;19931778-13;1993177813;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20151852-04;20151852-04;2015185204;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00016779-01;00016779-01;1677901;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00210044-01;00210044-01;21004401;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19990851-01;19990851-01;1999085101;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19908237-19;19908237-19;1990823719;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19908236-07;19908236-07;1990823607;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20043022-01;20043022-01;2004302201;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19933951-01;19933951-01;1993395101;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20022395-01;20022395-01;2002239501;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20043928-01;20043928-01;2004392801;;;;260;;;340;;;340;;;142;;;;;0;1082;0;{'1': [14788, 5131, 7757, 4144, 8405, 8760, 7291, 2655], '2': [1729, 1506, 6979, 1607, 6823, 7883, 8429, 6671, 7503, 7699, 14107, 1950], '3': [14625, 6274, 746, 10252, 10957, 3089, 9489, 7155, 12626, 13782, 9304, 8669, 14749], '4': [13487, 12783, 12047, 7251, 6550], '5': []}
00045892-01;00045892-01;4589201;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00035134-01;00035134-01;3513401;;;;60;;;;;;40;;;60;;;;;0;160;0;{'1': [11770], '2': [], '3': [2604, 2615], '4': [249, 2266], '5': []}
00228320-01;00228320-01;22832001;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00017144-08;00017144-08;1714408;;;;390;;;510;;;270;;;420;;;30;;0;1620;0;{'1': [5858, 9572, 13702, 10440, 5673, 11241, 10126, 11182, 468, 7924, 3990, 13340, 11711], '2': [3937, 9506, 5411, 10627, 6213, 8965, 12457, 10250, 9611, 3021, 5362, 9141, 9527, 3355, 124, 13757], '3': [12353, 194, 14562, 8420, 10805, 4025], '4': [6308, 14942, 8138, 7275, 7855, 13872, 7347, 9747, 2389, 13366, 8665, 12894, 8799], '5': [332]}
00017144-09;00017144-09;1714409;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19928485-09;19928485-09;1992848509;;;;;;;60;;;30;;;;;;90;;0;180;0;{'1': [], '2': [12001, 6411], '3': [11105], '4': [], '5': [2753, 1045]}
20012876-13;20012876-13;2001287613;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
