Archivo;Descripcion_Original;Codigo_Original;Cantidad;Mejor_Candidato_Idx;Score
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;200;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;60;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;100;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;100;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;180;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;20;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;120;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;100;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;60;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;14;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;80;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;200;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;100;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;100;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;120;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;100;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;60;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;120;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;50;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;100;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;80;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;100;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;120;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;100;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;100;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;150;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;60;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;60;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;100;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;100;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;120;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;50;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;180;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;180;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;120;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;10;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;60;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;120;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;180;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;260;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;100;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;360;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;120;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;120;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;50;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;50;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;120;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;60;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;120;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;360;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;60;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;120;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;160;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;100;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;60;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;100;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;170;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;120;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;100;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;50;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;100;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;360;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 31GX5MM CJAX UNID*;;21;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;100;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;60;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;50;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;10;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;40;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;14;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;50;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;60;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;60;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;50;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;50;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;10;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;86;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;60;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;240;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;120;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;120;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;90;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;30;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;50;20;66.66666666666666
10octubreEvento.csv;AGUJA LAPICERO FLEXPEN 32GX4 MM UND***;;100;20;66.66666666666666
