codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;cantidad_total_2;cantidad_parcial_2;cantidad_pendiente_2;cantidad_total_3;cantidad_parcial_3;cantidad_pendiente_3;cantidad_total_4;cantidad_parcial_4;cantidad_pendiente_4;cantidad_total_5;cantidad_parcial_5;cantidad_pendiente_5;total_entregado_total;total_entregado_parcial;total_pendiente;matched_rows_per_source
AP21780;AP21780;AP21780;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21782;AP21782;AP21782;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21785;AP21785;AP21785;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21786;AP21786;AP21786;;;170;;;;;;;;;;;;10;;;180;0;180;{'1': [4466, 5796, 2029], '2': [], '3': [14602, 5471], '4': [6119], '5': [3117]}
AP21790;AP21790;AP21790;;;29;;;22;;;19;;;10;16;;3;;;83;16;99;{'1': [7745, 2722, 14627, 13806, 10703, 11896], '2': [10373, 713, 3341, 11277, 7696, 83, 4508], '3': [2217, 42, 394, 10250, 3730, 5138, 9333, 3929, 2141, 5215], '4': [11401, 4844, 7924, 5109, 14359], '5': [1761, 1106]}
AP21791;AP21791;AP21791;;;406;5;;345;4;;287;17;;277;21;;98;;;1413;47;1460;{'1': [11777, 6405, 1928, 1290, 6924, 1276, 11541, 7834, 1181, 11805, 545, 1701, 2983, 7209, 3629, 2478, 9263, 12462, 12463, 9395, 3514, 14394, 190, 6847, 12224, 10704, 8913, 10705, 10706, 10707, 4949, 10708, 13146, 13147, 13148, 2145, 483, 13667, 3045, 8039, 8040, 8041, 490, 8042, 3183, 5874, 11123, 14580, 4087, 4472, 2940, 5373], '2': [8066, 644, 14345, 6028, 14093, 2320, 8336, 277, 10650, 5290, 10109, 2224, 2099, 949, 4790, 6968, 6201, 9530, 10426, 12728, 8511, 7621, 5830, 5831, 9416, 10440, 12023, 2381, 12024, 14802, 6231, 7000, 9818, 4699, 1628, 6364, 6622, 10591, 11233, 9318, 2025, 10987, 366, 1778, 3570, 3571, 3572, 5750, 4727, 9203, 12020, 12021, 12022, 1661], '3': [4994, 3205, 2950, 6667, 6412, 1421, 10251, 8335, 3475, 12052, 8346, 13214, 12704, 13347, 8613, 13995, 13996, 3885, 3246, 11828, 3393, 708, 4677, 967, 8008, 8138, 8525, 8014, 12117, 91, 13661, 1508, 8807, 7656, 1897, 2153, 7531, 3436, 1773, 8443, 4080, 113, 881, 8308, 759, 5883, 125], '4': [10880, 10881, 10882, 3844, 3975, 393, 11402, 1299, 3607, 921, 6809, 9881, 4001, 9763, 7080, 938, 2346, 8107, 8746, 12588, 5040, 6707, 9653, 9273, 5051, 8258, 5444, 5445, 5446, 3530, 9546, 4815, 12247, 7262, 6239, 6496, 993, 8293, 8043, 108, 3308, 4590, 7790, 9324, 9965, 9842, 12526, 13428, 3707], '5': [1984, 2915, 5317, 1415, 2791, 3849, 4777, 3724, 5584, 596, 4857, 4183, 55, 3160, 1593, 253]}
AP21792;AP21792;AP21792;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21793;AP21793;AP21793;;;;;;;;;;;;2;;;;;;2;0;2;{'1': [], '2': [], '3': [], '4': [4883], '5': []}
AP21795;AP21795;AP21795;;;4;;;;;;;;;;;;;;;4;0;4;{'1': [11104, 9253], '2': [], '3': [5475, 2855, 5512, 10899, 10710], '4': [5849, 2946, 3043, 5998], '5': []}
AP21799;AP21799;AP21799;;;760;90;;1330;240;;1035;;;660;60;;360;90;;4145;480;4625;{'1': [4747, 9870, 1568, 9504, 9770, 6575, 3504, 12464, 959, 10049, 4555, 10709, 10710, 2654, 1503, 14565, 8043, 14444, 6259, 14715, 5374, 5375], '2': [7681, 8067, 8068, 3205, 10371, 11268, 14340, 2193, 12949, 14872, 4507, 6811, 8864, 10536, 11309, 689, 3134, 10175, 581, 7749, 9797, 2504, 5832, 7881, 7755, 14661, 7251, 3159, 11357, 5984, 2531, 2280, 13802, 5108, 12662, 12025, 12026, 12027], '3': [4871, 3722, 5898, 10252, 6029, 10253, 4113, 1173, 2197, 1950, 12963, 548, 8105, 13997, 12852, 332, 5202, 6243, 4069, 744, 12397, 4350], '4': [12739, 12870, 5447, 2347, 4811, 4497, 2002, 339, 14803, 3349, 7830, 4376, 13757], '5': [5349, 1190, 3370, 3531, 5327, 3452, 1625, 1370, 2172, 4733]}
AP21800;AP21800;AP21800;;;210;;;240;30;;60;60;;110;;;80;30;;700;120;820;{'1': [5376, 3482, 14060, 14918], '2': [9603, 8069, 13388, 13520, 2775, 3319, 12028, 191], '3': [10662, 9613, 12661, 184, 9786], '4': [5106, 11773, 1934, 14343], '5': [4464, 2570, 4563]}
AP21806;AP21806;AP21806;;;6;;;19;1;;10;1;;14;;;10;;;59;2;61;{'1': [619, 5008, 11828, 4119, 11099, 1116], '2': [2786, 10658, 7044, 2533, 8233, 655, 3952, 3794, 4147, 11510, 13143, 14998, 1657, 1660, 13759], '3': [12610, 4645, 3694, 11667, 13724, 8218, 3836, 4031], '4': [6401, 3208, 5448, 13097, 6571, 10062, 6834, 5045, 13205, 12823, 12062], '5': [3936, 801, 4463, 2452, 4788, 4923, 3646]}
AP21813;AP21813;AP21813;;;2534;690;;2775;827;;1848;1023;;2230;1113;;630;510;;10017;4163;14180;{'1': [9856, 5377, 5378, 5379, 5380, 5381, 6659, 9219, 14856, 14089, 6670, 6674, 7075, 2725, 10150, 9384, 8617, 9642, 10282, 14254, 12465, 9141, 3641, 9403, 14524, 9149, 191, 192, 2368, 6984, 14026, 9803, 9164, 976, 14544, 9938, 2259, 11093, 11862, 10711, 12123, 6236, 1629, 6621, 9951, 13149, 13150, 13151, 4963, 13152, 13153, 3430, 8044, 1648, 9203, 14069, 2678, 5880, 12156, 13821], '2': [12032, 12033, 8450, 12034, 7556, 12035, 2566, 12036, 12037, 7305, 9481, 9609, 12038, 7438, 11280, 10769, 404, 9877, 7705, 10393, 14492, 11172, 7592, 6314, 683, 9770, 12845, 14000, 12851, 4789, 8886, 8375, 698, 14394, 14396, 14907, 6719, 8513, 10689, 12738, 5444, 14148, 6982, 7751, 5577, 2766, 3153, 9556, 7509, 14976, 6365, 6112, 10464, 5988, 7270, 9192, 12029, 2540, 12657, 11251, 3573, 3574, 4086, 5622, 8442, 8572, 125, 12030, 12031], '3': [13058, 9732, 2312, 4617, 12938, 11787, 6668, 6413, 6414, 10256, 10257, 10258, 10259, 13329, 8213, 12693, 5788, 12575, 4384, 3617, 7457, 39, 9006, 13998, 48, 4017, 7856, 9267, 13999, 4021, 14000, 1977, 3005, 7103, 1856, 3137, 328, 12489, 8779, 5968, 11604, 13652, 1752, 8922, 7549, 8165, 8421, 7400, 9450, 5366, 1149], '4': [3585, 4996, 10884, 12292, 4231, 7047, 3977, 1803, 1805, 7568, 9360, 1823, 162, 9772, 2349, 9262, 2095, 1201, 4660, 6581, 6584, 12348, 9790, 4672, 1858, 6466, 1606, 5450, 5451, 5452, 5453, 5454, 14157, 2128, 5076, 12152, 12378, 1115, 9308, 8541, 6494, 8415, 2145, 1382, 4839, 13177, 10476, 3309, 12782, 1007, 6640, 8048, 3444, 1784, 4089, 14714], '5': [4612, 4369, 149, 4001, 162, 3123, 3379, 309, 3382, 4153, 202, 331, 1611, 2124, 212, 2275, 109, 2544, 3188, 379]}
AP21814;AP21814;AP21814;;;38;23;;23;6;;25;;;26;13;;18;15;;130;57;187;{'1': [3208, 3852, 4509, 7838, 1711, 4019, 1974, 9152, 8517, 6854, 457, 7765, 3416, 11115, 9840, 3060, 2421, 6645, 9846, 8696], '2': [9509, 6985, 4620, 9869, 10748, 9821, 11038, 1631], '3': [11236, 2597, 13509, 2311, 11820, 10254, 10255, 11087, 12559, 2643, 2549, 2134, 7094, 11964], '4': [10883, 7525, 8165, 2568, 5449, 2348, 7116, 9935, 144, 5200, 10269, 2900, 9332, 12377, 14300, 7677], '5': [1826, 1321, 4009, 2411, 3227, 2448, 279, 2553, 1051, 990]}
AP21819;AP21819;AP21819;;;40;12;;47;7;;27;4;;9;7;;8;7;;131;37;168;{'1': [3840, 5762, 5382, 5383, 14862, 9619, 2847, 931, 7203, 6565, 1703, 14634, 8364, 6189, 8622, 10033, 7477, 9399, 5818, 6851, 2885, 8389, 4428, 6991, 1233, 3410, 5716, 10713, 602, 13917, 735, 13154, 13923, 4708, 9830, 1127, 1511, 7143, 9191, 11881, 14186, 6383], '2': [12039, 12040, 1418, 9866, 12555, 3342, 4495, 7824, 13079, 5784, 14231, 14750, 14244, 6822, 13613, 7858, 11329, 8647, 9289, 458, 10313, 11478, 13400, 7900, 13664, 738, 2915, 9702, 7020, 496, 3575, 3576, 6907], '3': [5514, 9739, 4236, 5516, 12170, 6415, 6416, 10263, 927, 14377, 12079, 14002, 1486, 2385, 13017, 1763, 1128, 11501, 14831, 8180, 10999, 12536, 5367], '4': [6660, 6629, 12582, 7431, 14438, 1545, 11991, 2350, 3470, 9038, 9551, 86, 9623, 1884], '5': [2916, 4293, 5061, 2093, 3277, 4622, 2353, 4597, 2743, 413, 2423]}
AP21821;AP21821;AP21821;;;;1;;;;;;;;;;;;;;0;1;1;{'1': [5701], '2': [], '3': [], '4': [], '5': []}
AP21826;AP21826;AP21826;;;16;11;;30;31;;20;10;;14;8;;5;7;;85;67;152;{'1': [960, 961, 1826, 5664, 11397, 11430, 10712, 13720, 5705, 14216, 9099, 3055, 5041, 2997, 8792, 8666, 1755, 5023], '2': [12931, 8070, 10248, 3210, 4106, 11146, 1295, 1296, 2576, 3215, 1939, 1556, 6802, 10009, 5018, 1949, 3107, 6052, 7204, 12963, 7213, 8494, 4528, 6965, 950, 3386, 4033, 6088, 4947, 3284, 4310, 8921, 4839, 491, 3948, 7278, 14703, 14578, 2297, 9595], '3': [3459, 2180, 2568, 14858, 268, 273, 3348, 661, 14001, 4792, 13498, 14272, 65, 1736, 3275, 12752, 2274, 14690, 12652, 13170, 4348, 5884], '4': [4609, 2690, 5884, 5893, 9381, 3559, 679, 10885, 9498, 14222, 4529, 10067, 8405, 9879, 4922, 4156, 574, 11930], '5': [685, 1969, 2994, 947, 4083, 4789, 4758, 5277]}
AP21827;AP21827;AP21827;;;;;;;;;1;;;5;;;;;;6;0;6;{'1': [], '2': [], '3': [14259], '4': [4809, 5205, 7599], '5': []}
AP21828;AP21828;AP21828;;;7;2;;3;;;;2;;8;6;;6;3;;24;13;37;{'1': [6536, 8987, 2662], '2': [4990], '3': [13711], '4': [4161, 12966, 4393, 3567, 11792, 10130, 6747], '5': [408, 3939]}
AP21829;AP21829;AP21829;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21830;AP21830;AP21830;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21831;AP21831;AP21831;;;;;;;1;;;1;;;;;;2;;0;4;4;{'1': [], '2': [12817], '3': [13494], '4': [], '5': [5235]}
AP21834;AP21834;AP21834;;;180;;;150;270;;360;210;;30;480;;60;;;780;960;1740;{'1': [14194, 3732, 2775], '2': [13249, 7886, 14576, 6546, 9941, 662, 3417], '3': [5719, 13261, 8590, 2128, 10260, 10261, 10262, 7415, 1948], '4': [11968, 513, 14081, 14402, 14409, 10385, 13948, 8413, 7678], '5': [2063]}
AP21836;AP21836;AP21836;;;3080;270;;2080;820;;2539;510;;2320;730;;1040;180;;11059;2510;13569;{'1': [642, 2691, 1028, 12802, 12803, 12804, 12805, 7049, 12806, 10251, 9229, 14351, 2064, 9233, 14480, 1434, 14618, 2589, 9502, 1311, 14750, 2216, 9385, 43, 3246, 10287, 9009, 11825, 9012, 2870, 11193, 11591, 5193, 5194, 9929, 11851, 11600, 3537, 8529, 11859, 7893, 7894, 7895, 7896, 7897, 9690, 10454, 988, 11994, 14293, 12257, 1250, 12258, 12259, 12260, 4582, 3175, 1386, 6635, 1516, 11119, 1009, 2290, 2930, 5747, 11765, 13943, 1273, 2684], '2': [7426, 771, 772, 773, 11528, 3469, 3470, 3471, 10000, 10126, 10898, 13709, 1817, 9370, 3228, 7964, 286, 4129, 1443, 8486, 4008, 2985, 8876, 4017, 51, 1717, 6197, 2999, 13751, 10298, 8256, 9796, 11077, 4812, 14801, 13522, 2405, 4453, 2669, 497, 11638, 11639, 11640, 14326, 4859, 10623], '3': [128, 11906, 8963, 13187, 646, 8583, 11272, 9482, 1291, 3084, 3085, 5776, 6544, 6545, 13715, 11924, 11925, 1943, 2072, 13080, 1819, 14875, 11423, 9888, 9889, 802, 9890, 9891, 1829, 5158, 9892, 12577, 6313, 6314, 7083, 5165, 14896, 11953, 4402, 3508, 4535, 8508, 2119, 1226, 12877, 4307, 1237, 13528, 13785, 13786, 13787, 13788, 13789, 4830, 3679, 4960, 5856, 4196, 11886, 14576, 11633, 627, 3060, 4980, 12406, 12409, 380, 8701, 4862], '4': [8320, 8321, 515, 13960, 4237, 4238, 5006, 5244, 11278, 6930, 11279, 11280, 5245, 13210, 7969, 13349, 3878, 6440, 8616, 1322, 4650, 7724, 8617, 1198, 943, 8618, 8619, 8620, 10415, 10417, 12850, 14510, 13245, 1470, 14270, 9420, 719, 9937, 7251, 8154, 3291, 7388, 1887, 8163, 6884, 2536, 12521, 2539, 6258, 10611, 10612, 10613, 7798, 10614, 5243, 2172, 2173, 2174], '5': [3840, 3968, 2436, 140, 3096, 5147, 1695, 4391, 4904, 2346, 5546, 3884, 944, 4784, 1595, 4668, 3136, 458, 4054, 3164, 4189, 2658, 3178, 760]}
AP21838;AP21838;AP21838;;;396;60;;166;64;;359;60;;25;;;115;60;;1061;244;1305;{'1': [13889, 14562, 5195, 7851, 7822, 12176, 4529, 10258, 2552], '2': [12798, 13752, 3370, 12973, 2862, 7102, 10168, 11641, 2174, 11352, 14748, 5790], '3': [9893, 808, 4264, 845, 9110, 12631, 7865, 3099, 13790], '4': [10615], '5': [5321, 3322, 708, 1270]}
AP21847;AP21847;AP21847;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21850;AP21850;AP21850;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [14982], '5': []}
AP21855;AP21855;AP21855;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21856;AP21856;AP21856;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21870;AP21870;AP21870;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21873;AP21873;AP21873;;;9;;;;;;1;;;2;;;;;;12;0;12;{'1': [193, 194, 13155, 13156], '2': [], '3': [14003], '4': [11403], '5': []}
AP21874;AP21874;AP21874;;;3965;330;;3282;210;;3075;1575;;2270;1620;;1320;900;;13912;4635;18547;{'1': [5384, 13833, 13962, 8473, 6554, 14874, 3228, 14109, 7583, 14751, 14502, 428, 429, 11570, 12466, 1460, 12467, 12468, 12469, 2104, 12470, 12471, 11835, 11964, 14135, 1728, 5952, 11458, 195, 196, 197, 198, 712, 1868, 13646, 11471, 3928, 10714, 10715, 10716, 10717, 10718, 10719, 10720, 9313, 10721, 10722, 6884, 8549, 9188, 4455, 13157, 13158, 5100, 5998, 8302, 14705, 1011, 2931, 8436, 12149, 10231, 1404], '2': [12041, 12042, 12043, 12044, 12045, 12046, 12047, 12048, 12049, 12050, 12051, 8596, 1686, 4248, 3225, 10139, 13600, 6177, 4519, 4009, 10283, 3885, 6268, 1585, 951, 952, 14009, 14653, 10051, 8389, 5833, 4299, 2892, 4556, 4562, 4566, 6360, 9180, 10077, 1886, 14303, 2657, 482, 3047, 13039, 2416, 6770, 2164, 4852, 118, 10868, 376, 2812, 4863], '3': [512, 5640, 524, 2060, 10264, 3609, 10265, 10266, 10267, 10268, 2082, 13354, 8237, 3119, 3632, 4655, 8752, 9776, 14901, 13375, 9280, 1622, 7257, 5724, 9323, 2156, 12395, 4209, 6267, 640, 133, 14981, 2184, 1164, 1686, 1177, 3236, 11942, 14004, 14005, 14006, 14007, 5305, 12986, 716, 12503, 7902, 8416, 11493, 2286, 7919, 753, 5368, 5369, 13567, 7938, 11524, 13063, 4367, 13072, 6417, 6418, 13591, 4888, 9496, 4380, 4902, 7469, 8496, 11581, 9030, 13646, 13138, 3412, 9045, 9570, 3429, 3946, 4976, 2943, 4999, 12172, 1426, 10645, 2967, 14745, 5042, 4020, 2002, 2007, 3032, 7646, 9702, 1513, 9708, 4087], '4': [1549, 528, 2064, 18, 4112, 7703, 7193, 540, 7205, 2087, 8747, 8748, 12847, 12858, 6214, 14407, 10312, 13390, 8270, 3670, 4700, 13918, 12907, 7282, 3717, 10886, 10887, 10888, 10889, 10890, 139, 11404, 11405, 11406, 3236, 3762, 1728, 10436, 6342, 6362, 3295, 3304, 233, 4840, 12530, 7931, 9983, 6921, 266, 4384, 2351, 2352, 13122, 5455, 5456, 5457, 10063, 12117, 14677, 14684, 8030, 14175, 14176, 3430, 14694, 876, 1902, 368, 10114, 3468, 14224, 4500, 14235, 14754, 3499, 13262, 9681, 6615, 6618, 4060, 478, 11742, 7155], '5': [3459, 4099, 3845, 1543, 651, 1676, 5517, 1295, 3344, 1170, 4627, 3604, 1430, 3869, 5278, 4520, 5162, 5418, 684, 558, 2350, 4913, 3763, 4021, 3644, 3135, 3527, 3145, 588, 4815, 3664, 3545, 3162, 5212, 1118, 1505, 482, 1506, 1897, 1010, 2419, 5236, 4343, 3576]}
AP21876;AP21876;AP21876;;;23;;;8;;;7;;;7;;;3;;;48;0;48;{'1': [12807, 3914, 11860, 10455, 4920, 10457, 10458, 10459, 7453, 10456], '2': [14372, 4327, 4396, 11642, 7088, 6682], '3': [7936, 7048, 1556, 14369, 9894, 12585, 2730, 14638, 12210, 7105, 11202, 2758, 10822, 5454, 14300, 11104, 11239, 13033, 12287], '4': [11904, 2817, 10616, 5734, 11656, 14952, 842, 7210, 3949, 2608, 11764, 2968, 2908, 2175], '5': [3596, 3900]}
AP21881;AP21881;AP21881;;;210;;;30;;;60;;;;150;;60;;;360;150;510;{'1': [9572, 1708, 6646], '2': [12052], '3': [2186], '4': [1789, 12702, 1975], '5': [896]}
AP21889;AP21889;AP21889;;;;;;;;;;;;;;;28;;;28;0;28;{'1': [], '2': [], '3': [7169], '4': [], '5': [3958]}
AP21891;AP21891;AP21891;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [2663], '5': []}
AP21903;AP21903;AP21903;;;2790;240;;1560;570;;1410;480;;1770;360;;630;90;;8160;1740;9900;{'1': [8578, 5385, 9102, 9359, 11535, 7836, 14621, 11178, 9902, 8373, 5815, 951, 9662, 4544, 11843, 199, 13895, 14279, 3535, 14163, 2774, 14297, 11615, 14176, 10723, 10724, 10725, 13159, 13160, 13161, 13930, 8045, 8046, 8047, 8048, 14063, 8946, 9075, 5621, 1788], '2': [2688, 9605, 1798, 8071, 8072, 12053, 12054, 12055, 13464, 9504, 6563, 11044, 10412, 7601, 3893, 6071, 13112, 953, 8517, 6610, 474, 4059, 1502, 4707, 8552, 3433, 8680, 5483, 1647, 14449, 4088, 10235, 5119], '3': [3075, 905, 6669, 11538, 6419, 6043, 10269, 10270, 10271, 10272, 13731, 1447, 6057, 1328, 7990, 8512, 4802, 5958, 5712, 5586, 5204, 13527, 5221, 13285, 13416, 622, 5872, 8561, 12787], '4': [12800, 9736, 4619, 7436, 10891, 10892, 11407, 272, 6674, 5014, 411, 9631, 4520, 297, 3884, 1585, 4021, 9915, 3519, 6467, 457, 13776, 5458, 5459, 12626, 7514, 13533, 4710, 13799, 9459, 7413, 6523], '5': [5058, 3273, 427, 1911, 2225, 3121, 5491, 3191]}
AP21904;AP21904;AP21904;;;90;;;330;60;;180;150;;;120;;;30;;600;360;960;{'1': [5032], '2': [4673, 9218, 3939, 3078, 13256, 11378, 7548], '3': [9827, 3720, 5515, 941, 4047, 4081, 5237, 9663], '4': [11640, 322, 12219, 10335], '5': [2485]}
AP21906;AP21906;AP21906;;;;;;1;;;;;;;;;1;;;2;0;2;{'1': [], '2': [12056], '3': [7187, 7311], '4': [], '5': [1153]}
AP21909;AP21909;AP21909;;;20;;;9;;;10;;;15;;;16;;;70;0;70;{'1': [10112, 9284, 14597, 200, 14956, 7613], '2': [2436, 2275, 716], '3': [14817, 11491, 3748, 14957], '4': [3379, 13319, 7054, 10895], '5': [961, 2179, 4229, 3658, 5503]}
AP21911;AP21911;AP21911;;;4;;;3;;;4;;;5;;;;;;16;0;16;{'1': [11906, 8572, 14885, 10726], '2': [10907, 8548, 1622], '3': [736, 10273, 12435, 740], '4': [10893, 10894, 9197, 9998, 14551], '5': []}
AP21912;AP21912;AP21912;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21913;AP21913;AP21913;;;5;;;6;;;;;;;;;;;;11;0;11;{'1': [8049], '2': [6764, 468], '3': [], '4': [], '5': []}
AP21922;AP21922;AP21922;;;210;;;;;;;;;30;30;;;;;240;30;270;{'1': [8050, 8051], '2': [], '3': [], '4': [14267, 4351], '5': []}
AP21924;AP21924;AP21924;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21927;AP21927;AP21927;;;2;1;;;;;;;;;;;1;;;3;1;4;{'1': [1666, 5668], '2': [], '3': [], '4': [5862], '5': [2234]}
AP21935;AP21935;AP21935;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21942;AP21942;AP21942;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21947;AP21947;AP21947;;;840;210;;930;345;;660;525;;1110;240;;90;;;3630;1320;4950;{'1': [14210, 3142, 10727, 11979, 4620, 3117, 2957, 9907, 8284, 3005, 3198], '2': [4353, 3332, 8454, 13074, 5396, 13437, 12057, 6054, 14643, 5172, 2429, 4030, 1998, 3414, 601, 9310, 9950, 2402, 4209, 3962, 6525], '3': [4065, 5666, 5922, 8100, 1255, 3240, 7053, 3927, 1327, 10674, 11315, 1108, 181, 1110, 790, 2518, 7318, 1182], '4': [13568, 13831, 4365, 782, 3857, 9492, 12060, 2982, 4903, 12977, 9151, 455, 3403, 84, 6361, 4062, 1762, 11874, 361, 8946, 12146], '5': [2607]}
AP21948;AP21948;AP21948;;;210;;;60;;;;;;;;;;;;270;0;270;{'1': [3003, 10728, 13162, 1242, 1243], '2': [8073, 12058], '3': [5464, 14585, 5450, 5503], '4': [2916, 11981, 11600, 5844, 11737], '5': []}
AP21951;AP21951;AP21951;;;;;;150;120;;;60;;60;;;;;;210;180;390;{'1': [], '2': [13649, 603, 3182, 1743], '3': [7468], '4': [11962, 9051, 3651], '5': []}
AP21952;AP21952;AP21952;;;;30;;;;;;60;;;60;;;;;0;150;150;{'1': [6609], '2': [], '3': [8033, 11529], '4': [13217, 3075], '5': []}
AP21954;AP21954;AP21954;;;;;;180;;;;;;60;;;;;;240;0;240;{'1': [], '2': [14442], '3': [], '4': [13345], '5': []}
AP21972;AP21972;AP21972;;;;;;20;;;;;;;;;;;;20;0;20;{'1': [], '2': [4662], '3': [], '4': [], '5': []}
AP21974;AP21974;AP21974;;;8;2;;9;;;3;4;;12;1;;1;1;;33;8;41;{'1': [3488, 10085, 13164, 13165, 13166], '2': [12064, 6470, 9577, 8695, 13307, 12063], '3': [5592, 210, 6420], '4': [3450, 388, 8749, 6550], '5': [4353, 2588]}
AP21976;AP21976;AP21976;;;90;;;;;;;;;;;;;;;90;0;90;{'1': [3550], '2': [], '3': [], '4': [], '5': []}
AP21977;AP21977;AP21977;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21986;AP21986;AP21986;;;30;;;690;120;;1320;690;;990;540;;480;120;;3510;1470;4980;{'1': [11694], '2': [10240, 12068, 6469, 1392, 10065, 12784, 13524, 5878, 4918, 10525, 62], '3': [4096, 12035, 1678, 11282, 5268, 5013, 12564, 11800, 5278, 3870, 11808, 1570, 4259, 1572, 12708, 295, 7847, 11047, 12080, 4531, 12472, 5694, 8511, 13256, 1737, 12745, 13130, 3662, 3681, 4577, 8289, 3940, 2789, 11876, 7784, 13289, 12525, 2673, 11250, 5372], '4': [1536, 3200, 5126, 654, 4881, 12950, 24, 14232, 8222, 12830, 4516, 425, 4395, 1459, 1204, 7607, 6712, 1977, 3787, 1740, 3408, 473, 1881, 12129, 6759, 6642, 9720, 1916, 1918], '5': [1859, 1187, 2467, 3718, 423, 3975, 3818, 4298, 4724]}
