codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;total_entregado_total;total_entregado_parcial;total_pendiente;matched_rows_per_source
118124;118124;118124;;;;;;0;0;0;{'1': []}
112255;112255;112255;;;;;;0;0;0;{'1': []}
112328;112328;112328;;;;;;0;0;0;{'1': []}
107837;107837;107837;;;163;;;163;0;0;{'1': [3712, 647, 2731, 2255, 1109, 2997, 1527, 2845]}
168693;168693;168693;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
402007;402007;402007;;;;;;0;0;0;{'1': [4672, 4701, 5116, 4686, 4764, 4957]}
P01BD5113C01;P01BD5113C01;P01BD5113C01;;;;;;0;0;0;{'1': []}
AP23790;AP23790;AP23790;;;180;;;180;0;0;{'1': [890, 2107, 2108]}
AP22956;AP22956;AP22956;;;;;;0;0;0;{'1': []}
AP22454;AP22454;AP22454;;;60;;;60;0;0;{'1': [3817]}
541629;541629;541629;;;;;;0;0;0;{'1': []}
64378;64378;64378;;;;;;0;0;0;{'1': []}
44728;44728;44728;;;;;;0;0;0;{'1': []}
392617;392617;392617;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
25694;25694;25694;;;;;;0;0;0;{'1': []}
527631;527631;527631;;;;;;0;0;0;{'1': []}
164874;164874;164874;;;2;;;2;0;0;{'1': [4738, 1966, 2415]}
111195;111195;111195;;;;;;0;0;0;{'1': []}
22867;22867;22867;;;100;;;100;0;0;{'1': [3360, 3448, 166, 3847, 1800, 4294, 587, 1007, 592, 1103, 1848, 955]}
146020;146020;146020;;;;;;0;0;0;{'1': []}
125612;125612;125612;;;2;;;2;0;0;{'1': [1481]}
23679;23679;23679;;;;;;0;0;0;{'1': []}
100414012500674;100414012500674;100414012500674;;;;;;0;0;0;{'1': []}
130206;130206;130206;;;;;;0;0;0;{'1': []}
26007;26007;26007;;;400;;;400;0;0;{'1': [4740, 1605, 3944, 149, 3834]}
22879;22879;22879;;;18;;;18;0;0;{'1': [338, 4316]}
99054;99054;99054;;;;;;0;0;0;{'1': []}
393300;393300;393300;;;;;;0;0;0;{'1': []}
553190;553190;553190;;;;;;0;0;0;{'1': []}
25696;25696;25696;;;510;;;510;0;0;{'1': [3979, 2004, 2749]}
124861;124861;124861;;;;;;0;0;0;{'1': []}
33405;33405;33405;;;5;;;5;0;0;{'1': [545, 4104, 2414, 1968, 2746]}
0;0;0;;;;;;0;0;0;{'1': []}
80343;80343;80343;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
101466;101466;101466;;;;;;0;0;0;{'1': []}
399886;399886;399886;;;;;;0;0;0;{'1': []}
108399;108399;108399;;;;;;0;0;0;{'1': []}
104921;104921;104921;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
AP21004;AP21004;AP21004;;;;;;0;0;0;{'1': []}
AP22494;AP22494;AP22494;;;;;;0;0;0;{'1': []}
AP20594;AP20594;AP20594;;;;;;0;0;0;{'1': []}
AP23349;AP23349;AP23349;;;;;;0;0;0;{'1': []}
AP22950;AP22950;AP22950;;;;;;0;0;0;{'1': []}
AP23346;AP23346;AP23346;;;;;;0;0;0;{'1': []}
AP22864;AP22864;AP22864;;;;;;0;0;0;{'1': []}
AP21726;AP21726;AP21726;;;;;;0;0;0;{'1': []}
AP22863;AP22863;AP22863;;;;;;0;0;0;{'1': []}
AP22862;AP22862;AP22862;;;;;;0;0;0;{'1': []}
AP21531;AP21531;AP21531;;;;;;0;0;0;{'1': []}
AP22046;AP22046;AP22046;;;;;;0;0;0;{'1': []}
AP24393;AP24393;AP24393;;;;;;0;0;0;{'1': []}
AP22303;AP22303;AP22303;;;;;;0;0;0;{'1': []}
AP20220;AP20220;AP20220;;;4;;;4;0;0;{'1': [1411, 2408, 5066, 1423, 2037]}
AP20681;AP20681;AP20681;;;;;;0;0;0;{'1': []}
AP20590;AP20590;AP20590;;;;;;0;0;0;{'1': []}
AP23122;AP23122;AP23122;;;;;;0;0;0;{'1': []}
AP22279;AP22279;AP22279;;;26;;;26;0;0;{'1': [4365, 4114, 2707, 2972, 3363, 2737, 696, 2501, 4038, 3911, 2771, 3162, 1628, 2270, 1636, 1508, 2672, 4467, 2681, 636]}
AP24413;AP24413;AP24413;;;;;;0;0;0;{'1': []}
AP23043;AP23043;AP23043;;;;;;0;0;0;{'1': []}
AP23189;AP23189;AP23189;;;;;;0;0;0;{'1': []}
AP23044;AP23044;AP23044;;;;;;0;0;0;{'1': []}
AP21008;AP21008;AP21008;;;;;;0;0;0;{'1': []}
AP21007;AP21007;AP21007;;;;;;0;0;0;{'1': []}
AP22945;AP22945;AP22945;;;;;;0;0;0;{'1': []}
AP23308;AP23308;AP23308;;;;;;0;0;0;{'1': []}
AP23643;AP23643;AP23643;;;;;;0;0;0;{'1': []}
AP21285;AP21285;AP21285;;;6;;;6;0;0;{'1': [2179, 1029, 4838, 1127, 4680, 909, 3245, 1872, 4854, 4989, 4639]}
AP20518;AP20518;AP20518;;;;;;0;0;0;{'1': []}
AP20996;AP20996;AP20996;;;;;;0;0;0;{'1': []}
AP23920;AP23920;AP23920;;;15;;;15;0;0;{'1': [2913, 3105, 355, 3653, 520, 2864, 4433, 1778, 852, 1812, 4020, 3671, 1368, 282, 3067]}
AP21265;AP21265;AP21265;;;;;;0;0;0;{'1': []}
AP20687;AP20687;AP20687;;;3;;;3;0;0;{'1': [1745, 3427, 2615]}
AP20708;AP20708;AP20708;;;;;;0;0;0;{'1': []}
AP21427;AP21427;AP21427;;;1;;;1;0;0;{'1': [2482, 4868, 4869, 4870]}
AP20649;AP20649;AP20649;;;;;;0;0;0;{'1': []}
AP22724;AP22724;AP22724;;;1;;;1;0;0;{'1': [4828, 1853]}
AP23706;AP23706;AP23706;;;2;1;;2;1;0;{'1': [4511, 4305, 4303]}
AP21284;AP21284;AP21284;;;;;;0;0;0;{'1': []}
AP20519;AP20519;AP20519;;;263;;;263;0;0;{'1': [2052, 6, 3078, 1032, 2058, 2572, 3085, 1038, 2575, 3088, 1041, 2578, 4108, 2069, 2581, 1047, 3096, 3097, 1050, 32, 2594, 3618, 2087, 4135, 3629, 4142, 3120, 2100, 2613, 3127, 4153, 1614, 81, 595, 3155, 3669, 3161, 93, 1118, 1631, 4197, 4091, 1131, 1132, 3583, 2161, 2673, 4211, 1141, 4213, 4216, 2174, 4223, 2689, 2178, 1157, 1671, 3209, 1162, 4246, 2713, 2715, 2204, 1182, 3230, 3743, 1194, 3754, 3756, 685, 4270, 2226, 2738, 3257, 191, 2751, 2755, 1221, 3270, 711, 3783, 1739, 3787, 3789, 718, 1742, 3278, 1748, 3796, 2774, 3289, 1759, 230, 3818, 1772, 3821, 4335, 3316, 1781, 3317, 1783, 4340, 250, 3840, 769, 1282, 1284, 2310, 2316, 2829, 3343, 1296, 2832, 2843, 2335, 3362, 806, 295, 2855, 3367, 4390, 2347, 2861, 4397, 1839, 2867, 2361, 2873, 2874, 1342, 1858, 835, 3907, 837, 3909, 2375, 2888, 3399, 330, 1355, 1866, 3401, 846, 335, 1871, 2897, 3404, 3410, 4436, 3925, 344, 2392, 1370, 2393, 3416, 3418, 4444, 353, 865, 1377, 1891, 2917, 3429, 3937, 4449, 2923, 4460, 1902, 374, 375, 4473, 3454, 3966, 2944, 897, 898, 3456, 3970, 2441, 3468, 1425, 402, 403, 919, 3488, 3493, 1448, 3496, 2475, 4018, 2486, 2488, 2489, 442, 4027, 4028, 959, 448, 1471, 3012, 967, 972, 2509, 3535, 3025, 466, 3027, 1493, 1494, 2518, 985, 2011, 476, 2527, 3552, 994, 4067, 485, 3566, 1523, 2035, 4085, 1016, 3577, 2554, 2555, 1023]}
AP22779;AP22779;AP22779;;;;;;0;0;0;{'1': []}
AP22305;AP22305;AP22305;;;;;;0;0;0;{'1': []}
AP21492;AP21492;AP21492;;;1;;;1;0;0;{'1': [1546]}
AP21746;AP21746;AP21746;;;;;;0;0;0;{'1': []}
AP23449;AP23449;AP23449;;;;;;0;0;0;{'1': []}
AP23223;AP23223;AP23223;;;;;;0;0;0;{'1': []}
AP20872;AP20872;AP20872;;;;;;0;0;0;{'1': []}
AP22052;AP22052;AP22052;;;;;;0;0;0;{'1': []}
AP23103;AP23103;AP23103;;;;;;0;0;0;{'1': []}
AP23093;AP23093;AP23093;;;3;;;3;0;0;{'1': [4280, 2483, 3220]}
AP21748;AP21748;AP21748;;;;;;0;0;0;{'1': []}
AP23095;AP23095;AP23095;;;;;;0;0;0;{'1': []}
AP21747;AP21747;AP21747;;;;;;0;0;0;{'1': []}
AP22483;AP22483;AP22483;;;;;;0;0;0;{'1': []}
AP20311;AP20311;AP20311;;;;;;0;0;0;{'1': []}
AP20808;AP20808;AP20808;;;;;;0;0;0;{'1': []}
AP20007;AP20007;AP20007;;;;;;0;0;0;{'1': []}
AP21824;AP21824;AP21824;;;;;;0;0;0;{'1': []}
AP21938;AP21938;AP21938;;;;;;0;0;0;{'1': []}
AP21825;AP21825;AP21825;;;;;;0;0;0;{'1': []}
AP21006;AP21006;AP21006;;;;;;0;0;0;{'1': []}
AP20720;AP20720;AP20720;;;;;;0;0;0;{'1': []}
AP20717;AP20717;AP20717;;;16;;;16;0;0;{'1': [768, 772, 5127, 1291, 4498, 3863, 924, 291, 3620, 3621, 3759, 1585, 818, 1330, 4789, 4803, 328, 2251, 5084, 4585, 3708, 4990, 5119]}
AP20722;AP20722;AP20722;;;;;;0;0;0;{'1': [5111]}
AP20719;AP20719;AP20719;;;;;;0;0;0;{'1': []}
AP20549;AP20549;AP20549;;;5;;;5;0;0;{'1': [128, 2948, 3921, 1210, 3198]}
AP24408;AP24408;AP24408;;;;;;0;0;0;{'1': []}
AP21832;AP21832;AP21832;;;2;;;2;0;0;{'1': [993, 2741]}
AP23959;AP23959;AP23959;;;9;;;9;0;0;{'1': [2464, 2497, 2818, 3500, 4141, 1039, 1397, 3352, 2462]}
AP23736;AP23736;AP23736;;;3;;;3;0;0;{'1': [4408, 4409, 4666, 4413]}
AP21946;AP21946;AP21946;;;;;;0;0;0;{'1': []}
AP22897;AP22897;AP22897;;;;;;0;0;0;{'1': []}
AP22521;AP22521;AP22521;;;13;;;13;0;0;{'1': [5001, 1660, 2985, 3118, 5043, 825, 4800, 5057, 1730, 2906, 2908, 2910, 4582, 487, 2665, 4849, 4850, 4851, 4852, 4853, 4986, 1020, 1661, 2558]}
AP20995;AP20995;AP20995;;;;;;0;0;0;{'1': []}
AP22492;AP22492;AP22492;;;8;;;8;0;0;{'1': [1024, 906, 1391, 1393, 2194, 3058, 4021, 3003]}
AP21817;AP21817;AP21817;;;;;;0;0;0;{'1': []}
AP21818;AP21818;AP21818;;;;;;0;0;0;{'1': []}
AP21820;AP21820;AP21820;;;;;;0;0;0;{'1': [5067]}
AP22815;AP22815;AP22815;;;;;;0;0;0;{'1': []}
AP20533;AP20533;AP20533;;;;;;0;0;0;{'1': []}
AP23633;AP23633;AP23633;;;31;;;31;0;0;{'1': [3458, 1285, 1933, 145, 2196, 3733, 3098, 1189, 2349, 2480, 561, 1331, 1460, 1729, 2754, 3652, 1098, 715, 333, 717, 856, 3929, 1116, 2525, 4062, 611, 613, 4457, 2538, 3452, 766]}
AP21945;AP21945;AP21945;;;;;;0;0;0;{'1': []}
AP21426;AP21426;AP21426;;;;;;0;0;0;{'1': []}
AP23581;AP23581;AP23581;;;;;;0;0;0;{'1': []}
AP20684;AP20684;AP20684;;;;;;0;0;0;{'1': []}
AP23584;AP23584;AP23584;;;30;;;30;0;0;{'1': [2236]}
AP24531;AP24531;AP24531;;;27;4;;27;4;0;{'1': [3586, 4482, 2820, 4487, 3721, 3849, 4493, 1680, 2964, 4122, 4507, 3485, 2463, 4640, 802, 690, 1851, 3261, 4419, 1993, 3916, 4565, 4694, 218, 3677, 3422, 3041, 3830, 4602, 4092, 2557]}
AP22356;AP22356;AP22356;;;;;;0;0;0;{'1': []}
AP23933;AP23933;AP23933;;;;;;0;0;0;{'1': []}
AP20646;AP20646;AP20646;;;1;;;1;0;0;{'1': [264]}
AP24182;AP24182;AP24182;;;60;;;60;0;0;{'1': [1904, 1906]}
AP21708;AP21708;AP21708;;;;;;0;0;0;{'1': []}
AP24163;AP24163;AP24163;;;;;;0;0;0;{'1': []}
AP21807;AP21807;AP21807;;;;;;0;0;0;{'1': []}
AP22901;AP22901;AP22901;;;;;;0;0;0;{'1': []}
AP23293;AP23293;AP23293;;;;;;0;0;0;{'1': []}
AP22770;AP22770;AP22770;;;;;;0;0;0;{'1': [4728]}
AP24345;AP24345;AP24345;;;;;;0;0;0;{'1': []}
AP22306;AP22306;AP22306;;;;;;0;0;0;{'1': []}
AP21929;AP21929;AP21929;;;;;;0;0;0;{'1': []}
AP24034;AP24034;AP24034;;;;;;0;0;0;{'1': []}
AP21930;AP21930;AP21930;;;;;;0;0;0;{'1': []}
AP20222;AP20222;AP20222;;;;;;0;0;0;{'1': []}
AP23450;AP23450;AP23450;;;;;;0;0;0;{'1': []}
AP20131;AP20131;AP20131;;;;;;0;0;0;{'1': []}
AP21166;AP21166;AP21166;;;203;;;203;0;0;{'1': [513, 1540, 1545, 3084, 1040, 1554, 4115, 1044, 21, 4119, 3099, 3102, 1567, 1570, 2595, 4132, 1583, 2608, 49, 2098, 2099, 3640, 60, 1608, 2641, 82, 594, 3156, 597, 598, 3668, 2650, 2143, 3679, 97, 3170, 1128, 1641, 3177, 2155, 109, 3694, 3183, 3187, 3192, 634, 4225, 3720, 1164, 657, 2705, 2195, 3729, 2197, 2198, 2710, 3221, 3734, 2716, 2717, 3229, 672, 1698, 3750, 1192, 2728, 4266, 3243, 3246, 4271, 698, 3258, 3770, 2238, 2242, 2248, 1226, 204, 207, 1744, 3792, 3794, 1235, 1751, 728, 1240, 1241, 2265, 2778, 4313, 2782, 3298, 4322, 4323, 3303, 2280, 2281, 1258, 237, 238, 1776, 3312, 3319, 251, 3324, 3327, 771, 2826, 2841, 1308, 1326, 304, 305, 3376, 3385, 3898, 1852, 3391, 3394, 2883, 1860, 3395, 1352, 1864, 1865, 2378, 3400, 3914, 3406, 3919, 2385, 1880, 1883, 348, 1373, 2911, 3936, 4454, 4455, 2409, 4458, 4459, 1900, 3952, 3954, 1907, 1908, 3957, 2425, 2426, 2945, 2946, 3465, 1418, 3474, 2971, 2461, 2976, 2978, 4003, 1956, 4007, 2472, 2984, 4011, 941, 2479, 434, 4019, 2485, 3511, 1977, 4025, 444, 3004, 2494, 1472, 450, 2500, 4036, 2505, 2506, 462, 974, 4047, 3547, 1507, 3050, 3563, 1516, 494, 3568, 3576, 507, 1021]}
AP24354;AP24354;AP24354;;;;;;0;0;0;{'1': []}
AP20204;AP20204;AP20204;;;;;;0;0;0;{'1': []}
AP20873;AP20873;AP20873;;;9;;;9;0;0;{'1': [4560, 4031, 2502, 2503]}
AP20134;AP20134;AP20134;;;;;;0;0;0;{'1': []}
AP20691;AP20691;AP20691;;;;;;0;0;0;{'1': []}
AP20863;AP20863;AP20863;;;;;;0;0;0;{'1': []}
AP24187;AP24187;AP24187;;;5;;;5;0;0;{'1': [4326, 1350, 265, 3659, 1587]}
AP23094;AP23094;AP23094;;;2;;;2;0;0;{'1': [2264, 3142, 4567]}
AP20307;AP20307;AP20307;;;;;;0;0;0;{'1': []}
AP23092;AP23092;AP23092;;;;;;0;0;0;{'1': []}
AP21425;AP21425;AP21425;;;;;;0;0;0;{'1': []}
AP24357;AP24357;AP24357;;;560;40;;560;40;0;{'1': [2309, 4486, 4361, 4252, 5024, 4776, 3760, 4145, 3000, 5049, 4669, 588, 4432, 4566, 4955, 4059, 2912, 3042, 3043, 4333, 2428]}
AP21303;AP21303;AP21303;;;;;;0;0;0;{'1': [4649]}
AP21079;AP21079;AP21079;;;;;;0;0;0;{'1': []}
AP21001;AP21001;AP21001;;;;;;0;0;0;{'1': [4874]}
AP21080;AP21080;AP21080;;;;;;0;0;0;{'1': []}
AP24431;AP24431;AP24431;;;;;;0;0;0;{'1': []}
AP22392;AP22392;AP22392;;;;;;0;0;0;{'1': []}
AP22575;AP22575;AP22575;;;;;;0;0;0;{'1': []}
AP20209;AP20209;AP20209;;;;;;0;0;0;{'1': []}
AP20210;AP20210;AP20210;;;4;;;4;0;0;{'1': [3713, 5091, 3710]}
AP21043;AP21043;AP21043;;;;;;0;0;0;{'1': []}
AP20396;AP20396;AP20396;;;;;;0;0;0;{'1': []}
AP21390;AP21390;AP21390;;;;;;0;0;0;{'1': []}
AP22462;AP22462;AP22462;;;;;;0;0;0;{'1': []}
AP23199;AP23199;AP23199;;;;;;0;0;0;{'1': []}
AP20593;AP20593;AP20593;;;90;;;90;0;0;{'1': [2521]}
AP22515;AP22515;AP22515;;;;;;0;0;0;{'1': []}
AP22468;AP22468;AP22468;;;;;;0;0;0;{'1': []}
100449;100449;100449;;;;;;0;0;0;{'1': []}
AP23896;AP23896;AP23896;;;60;;;60;0;0;{'1': [2857, 3711]}
528498;528498;528498;;;;;;0;0;0;{'1': []}
AP21763;AP21763;AP21763;;;;;;0;0;0;{'1': []}
AP24252;AP24252;AP24252;;;;;;0;0;0;{'1': []}
AP20723;AP20723;AP20723;;;;;;0;0;0;{'1': []}
AP22968;AP22968;AP22968;;;2;;;2;0;0;{'1': [2144, 3579]}
N01BB0131C03;N01BB0131C03;N01BB0131C03;;;;;;0;0;0;{'1': []}
AP23001;AP23001;AP23001;;;30;;;30;0;0;{'1': [1376]}
403209;403209;403209;;;;;;0;0;0;{'1': []}
AP22430;AP22430;AP22430;;;;;;0;0;0;{'1': [4568]}
AP20264;AP20264;AP20264;;;120;;;120;0;0;{'1': [5048, 841, 139, 4380]}
AP22720;AP22720;AP22720;;;;;;0;0;0;{'1': []}
AP22436;AP22436;AP22436;;;1375;30;;1375;30;0;{'1': [4611, 3464, 4872, 522, 268, 1293, 912, 5008, 3478, 4504, 1532, 1695, 1057, 1186, 4643, 4775, 1451, 3244, 1325, 1709, 1459, 52, 53, 566, 3380, 1080, 185, 5046, 61, 1213, 4797, 4798, 5054, 3523, 965, 3910, 4807, 3146, 2123, 1100, 1356, 1230, 79, 2382, 4302, 2258, 4941, 84, 2388, 2648, 5080, 224, 2273, 4965, 231, 3047, 4199, 1898, 4970, 5096, 5098, 4719, 3056, 625, 3824, 3825, 500, 503, 4729, 764, 125]}
AP22445;AP22445;AP22445;;;;;;0;0;0;{'1': []}
AP20444;AP20444;AP20444;;;;;;0;0;0;{'1': []}
AP22442;AP22442;AP22442;;;;;;0;0;0;{'1': [4841]}
AP23306;AP23306;AP23306;;;84;;;84;0;0;{'1': [4689, 2537, 653, 2534]}
AP20837;AP20837;AP20837;;;;;;0;0;0;{'1': []}
AP20838;AP20838;AP20838;;;;;;0;0;0;{'1': []}
AP22737;AP22737;AP22737;;;;;;0;0;0;{'1': []}
AP22738;AP22738;AP22738;;;2;;;2;0;0;{'1': [785, 4374]}
AP22026;AP22026;AP22026;;;;;;0;0;0;{'1': []}
AP20685;AP20685;AP20685;;;;;;0;0;0;{'1': []}
N02AA0331C01;N02AA0331C01;N02AA0331C01;;;;;;0;0;0;{'1': []}
AP24185;AP24185;AP24185;;;;;;0;0;0;{'1': []}
AP22530;AP22530;AP22530;;;;;;0;0;0;{'1': []}
AP22941;AP22941;AP22941;;;;;;0;0;0;{'1': []}
AP22011;AP22011;AP22011;;;;;;0;0;0;{'1': []}
AP23859;AP23859;AP23859;;;;;;0;0;0;{'1': []}
AP20109;AP20109;AP20109;;;;;;0;0;0;{'1': []}
AP23064;AP23064;AP23064;;;;;;0;0;0;{'1': []}
AP22012;AP22012;AP22012;;;;;;0;0;0;{'1': []}
AP20730;AP20730;AP20730;;;;;;0;0;0;{'1': []}
N02AE0175C03;N02AE0175C03;N02AE0175C03;;;;;;0;0;0;{'1': []}
119711;119711;119711;;;;;;0;0;0;{'1': []}
AP20728;AP20728;AP20728;;;25;;;25;0;0;{'1': [2269, 4376, 2812, 1797]}
AP20729;AP20729;AP20729;;;24;;;24;0;0;{'1': [1561, 3739, 492, 1357]}
AP23944;AP23944;AP23944;;;;;;0;0;0;{'1': []}
AP23134;AP23134;AP23134;;;60;;;60;0;0;{'1': [2800, 2802]}
AP23304;AP23304;AP23304;;;324;;;324;0;0;{'1': [2296, 1281, 386, 2186, 2639, 3603, 1688, 2013, 3358, 3231]}
AP23669;AP23669;AP23669;;;;;;0;0;0;{'1': []}
AP23676;AP23676;AP23676;;;;;;0;0;0;{'1': []}
AP21127;AP21127;AP21127;;;750;;;750;0;0;{'1': [3008, 2628, 2469, 4069, 3784, 3912, 3371, 908, 1650, 1363, 1172, 2610, 3251, 1179, 2620]}
AP23557;AP23557;AP23557;;;90;;;90;0;0;{'1': [920]}
AP23558;AP23558;AP23558;;;;;;0;0;0;{'1': []}
AP23559;AP23559;AP23559;;;90;;;90;0;0;{'1': [2740]}
AP23269;AP23269;AP23269;;;18;;;18;0;0;{'1': [4290, 579, 903, 4167, 5000, 3628, 3692, 787, 445]}
AP23561;AP23561;AP23561;;;180;;;180;0;0;{'1': [2963, 4150]}
AP23560;AP23560;AP23560;;;150;;;150;0;0;{'1': [2544, 387]}
AP22961;AP22961;AP22961;;;;;;0;0;0;{'1': []}
AP22485;AP22485;AP22485;;;180;;;180;0;0;{'1': [2243, 1019, 733, 1990]}
AP21059;AP21059;AP21059;;;360;;;360;0;0;{'1': [4017, 3807, 3507, 1223]}
AP20267;AP20267;AP20267;;;;;;0;0;0;{'1': []}
531499;531499;531499;;;;;;0;0;0;{'1': []}
AP22532;AP22532;AP22532;;;;;;0;0;0;{'1': []}
AP20746;AP20746;AP20746;;;;;;0;0;0;{'1': []}
AP20747;AP20747;AP20747;;;5;;;5;0;0;{'1': [2490, 1763, 1764]}
AP23368;AP23368;AP23368;;;360;;;360;0;0;{'1': [4130, 1828, 3561, 3626, 3444, 1589, 4412, 2010, 2684, 4221]}
AP22710;AP22710;AP22710;;;30;;;30;0;0;{'1': [682]}
AP22604;AP22604;AP22604;;;240;;;240;0;0;{'1': [3335, 1683, 2308, 879]}
AP20490;AP20490;AP20490;;;120;;;120;0;0;{'1': [2960, 2252, 2943]}
AP20072;AP20072;AP20072;;;;;;0;0;0;{'1': []}
AP21030;AP21030;AP21030;;;;;;0;0;0;{'1': []}
AP24121;AP24121;AP24121;;;55;;;55;0;0;{'1': [2465, 4770, 4707, 229, 4594, 4788, 5118, 126, 5023]}
548991;548991;548991;;;6;;;6;0;0;{'1': [3040, 3682, 570, 122, 3039]}
AP21890;AP21890;AP21890;;;;;;0;0;0;{'1': []}
AP20052;AP20052;AP20052;;;60;;;60;0;0;{'1': [3497]}
AP21915;AP21915;AP21915;;;60;;;60;0;0;{'1': [1229]}
AP20085;AP20085;AP20085;;;1125;;;1125;0;0;{'1': [1155, 1539, 2819, 765, 4624, 3347, 1052, 542, 4642, 1445, 1318, 1446, 2344, 299, 2219, 4655, 945, 692, 4920, 1986, 5062, 2760, 2761, 2763, 973, 5071, 4945, 4052, 599, 1497, 3580, 223, 99, 3176, 4604, 4985, 379, 1276, 1277]}
AP22576;AP22576;AP22576;;;170;;;170;0;0;{'1': [1129, 2745, 1806]}
AP20121;AP20121;AP20121;;;;;;0;0;0;{'1': []}
AP24141;AP24141;AP24141;;;562;;;562;0;0;{'1': [2688, 2341, 2959, 721, 1521, 3889, 4402, 1081, 987]}
AP20123;AP20123;AP20123;;;;;;0;0;0;{'1': []}
AP20062;AP20062;AP20062;;;;;;0;0;0;{'1': []}
AP20120;AP20120;AP20120;;;310;;;310;0;0;{'1': [1571, 4134, 1552, 819, 446, 1599]}
AP20049;AP20049;AP20049;;;;;;0;0;0;{'1': []}
AP20107;AP20107;AP20107;;;340;;;340;0;0;{'1': [1058, 1000, 2988, 719, 377]}
AP20125;AP20125;AP20125;;;;;;0;0;0;{'1': []}
AP20064;AP20064;AP20064;;;80;;;80;0;0;{'1': [1937, 2187, 2893, 2366]}
AP20449;AP20449;AP20449;;;;;;0;0;0;{'1': []}
AP20086;AP20086;AP20086;;;1485;;;1485;0;0;{'1': [3328, 385, 3457, 2439, 4759, 2456, 2459, 156, 1950, 3103, 1187, 1188, 2854, 3495, 1705, 298, 2603, 3625, 3890, 4914, 2244, 2884, 454, 2637, 3277, 2257, 2259, 596, 4691, 4826, 4596, 3445, 3574, 2935]}
AP23305;AP23305;AP23305;;;648;;;648;0;0;{'1': [3778, 2915, 3780, 2951, 3655, 4425, 2346, 3883, 4939, 3885, 622, 2895, 2545, 2838, 3676, 2654]}
AP20088;AP20088;AP20088;;;825;;;825;0;0;{'1': [5120, 267, 1547, 1434, 1321, 2604, 3636, 2362, 1723, 4157, 1351, 4810, 4171, 5089, 1378, 1510, 2666, 1515, 2667, 2924, 4075, 4857, 633]}
AP21507;AP21507;AP21507;;;;;;0;0;0;{'1': []}
AP23525;AP23525;AP23525;;;;;;0;0;0;{'1': []}
AP21126;AP21126;AP21126;;;2550;;;2550;0;0;{'1': [129, 1025, 1161, 3210, 3211, 4369, 1810, 661, 1818, 3354, 35, 548, 933, 1829, 3364, 41, 3370, 557, 2351, 5040, 3633, 1202, 1466, 3515, 1468, 4284, 4285, 3135, 578, 67, 963, 3913, 2647, 729, 3292, 734, 1634, 616, 1658, 1531]}
AP24223;AP24223;AP24223;;;2;;;2;0;0;{'1': [2522, 2523]}
AP21731;AP21731;AP21731;;;2520;;;2520;0;0;{'1': [2816, 2561, 3329, 3331, 517, 3206, 3334, 4357, 3337, 779, 142, 913, 530, 3858, 4370, 24, 799, 1955, 422, 170, 437, 2742, 568, 2105, 2618, 4414, 1218, 4165, 3283, 347, 609, 738, 2788, 495, 3315, 372, 1654, 3190, 3326]}
AP21737;AP21737;AP21737;;;210;;;210;0;0;{'1': [1856, 2305, 3503]}
AP21735;AP21735;AP21735;;;21;;;21;0;0;{'1': [801, 1289, 1165, 789, 4311]}
N03AB0201C01;N03AB0201C01;N03AB0201C01;;;;;;0;0;0;{'1': []}
AP21727;AP21727;AP21727;;;230;;;230;0;0;{'1': [2169, 1146, 3501, 479]}
0;0;0;;;;;;0;0;0;{'1': []}
AP23266;AP23266;AP23266;;;2;;;2;0;0;{'1': [3594]}
AP21729;AP21729;AP21729;;;;;;0;0;0;{'1': []}
AP21074;AP21074;AP21074;;;720;;;720;0;0;{'1': [928, 1786, 2416, 3953, 2515, 982, 4247, 2360, 154, 1916]}
AP21077;AP21077;AP21077;;;1320;;;1320;0;0;{'1': [3202, 2445, 4113, 1817, 2474, 1205, 3002, 4158, 1477, 4173, 849, 1362, 3538, 4051, 356, 4068, 2536, 5099, 3439, 499, 1268, 504]}
AP24092;AP24092;AP24092;;;;;;0;0;0;{'1': []}
AP21076;AP21076;AP21076;;;32;;;32;0;0;{'1': [899, 2949, 134, 1929, 3214, 3986, 3864, 1565, 1184, 2851, 2981, 810, 3506, 1216, 3009, 3138, 2249, 78, 1874, 1878, 3293, 1121, 3815, 747, 2411, 2540, 2030, 1139, 1782, 1274]}
AP21076;AP21076;AP21076;;;32;;;32;0;0;{'1': [899, 2949, 134, 1929, 3214, 3986, 3864, 1565, 1184, 2851, 2981, 810, 3506, 1216, 3009, 3138, 2249, 78, 1874, 1878, 3293, 1121, 3815, 747, 2411, 2540, 2030, 1139, 1782, 1274]}
AP22960;AP22960;AP22960;;;;;;0;0;0;{'1': []}
AP20844;AP20844;AP20844;;;270;;;270;0;0;{'1': [4544]}
AP22963;AP22963;AP22963;;;;;;0;0;0;{'1': []}
