codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;total_entregado_total;total_entregado_parcial;total_pendiente;matched_rows_per_source
AP21074;AP21074;AP21074;;;1060;;;1060;0;0;{'1': [4321, 5241, 4356, 1733, 1702, 934, 3911, 4357, 3978, 4914, 2131, 2996, 3416, 4345, 3871]}
AP21077;AP21077;AP21077;;;1801;;;1801;0;0;{'1': [2816, 3852, 5371, 4118, 4374, 3743, 2084, 5157, 4391, 3143, 2771, 3925, 1753, 4316, 2024, 873, 4076, 3822, 1777, 1521, 3186, 5107, 3957, 4985, 4859, 4093]}
AP24092;AP24092;AP24092;;;1;;;1;0;0;{'1': [4087]}
AP21076;AP21076;AP21076;;;45;;;45;0;0;{'1': [4352, 2817, 4355, 1541, 778, 5260, 785, 2705, 3730, 2076, 1181, 3740, 2463, 2079, 2978, 2340, 1829, 4659, 2742, 1342, 2752, 1095, 3915, 3276, 1101, 1998, 3919, 5323, 5329, 850, 856, 3934, 4192, 2532, 5478, 4074, 3051, 4205, 2415, 2033, 5237, 3703, 5367, 5245, 3454]}
AP21076;AP21076;AP21076;;;45;;;45;0;0;{'1': [4352, 2817, 4355, 1541, 778, 5260, 785, 2705, 3730, 2076, 1181, 3740, 2463, 2079, 2978, 2340, 1829, 4659, 2742, 1342, 2752, 1095, 3915, 3276, 1101, 1998, 3919, 5323, 5329, 850, 856, 3934, 4192, 2532, 5478, 4074, 3051, 4205, 2415, 2033, 5237, 3703, 5367, 5245, 3454]}
AP22960;AP22960;AP22960;;;;;;0;0;0;{'1': []}
AP20844;AP20844;AP20844;;;180;;;180;0;0;{'1': [6510, 3118]}
AP22963;AP22963;AP22963;;;;;;0;0;0;{'1': []}
AP20846;AP20846;AP20846;;;180;60;;180;60;0;{'1': [2696, 2731, 6608, 6865, 1914, 6684, 4926]}
AP22962;AP22962;AP22962;;;;;;0;0;0;{'1': []}
AP20849;AP20849;AP20849;;;510;100;;510;100;0;{'1': [3779, 3716, 7275, 2732, 914, 4754, 6742, 5400, 5724]}
AP22486;AP22486;AP22486;;;720;;;720;0;0;{'1': [2048, 1890, 4962, 1060, 2468, 5826, 1834, 5068, 4272, 4851, 4757, 3670, 2491, 5276]}
AP20843;AP20843;AP20843;;;6;;;6;0;0;{'1': [4088, 3765]}
AP20686;AP20686;AP20686;;;60;;;60;0;0;{'1': [864, 4897]}
AP22935;AP22935;AP22935;;;660;;;660;0;0;{'1': [643, 677, 3406, 1519, 3701, 823, 4092, 5215]}
AP21060;AP21060;AP21060;;;1110;;;1110;0;0;{'1': [1565, 835, 4259, 4742, 3721, 3786, 658, 629, 630, 2806, 3896, 4021, 795, 1501, 5304]}
AP22937;AP22937;AP22937;;;420;;;420;0;0;{'1': [3725, 3677, 1430]}
AP20265;AP20265;AP20265;;;210;;;210;0;0;{'1': [3936, 2065, 2226, 4067]}
AP22936;AP22936;AP22936;;;24;4;;24;4;0;{'1': [1608, 683, 4781, 3759, 3603, 702]}
AP22680;AP22680;AP22680;;;;;;0;0;0;{'1': []}
AP21590;AP21590;AP21590;;;;;;0;0;0;{'1': []}
AP23802;AP23802;AP23802;;;240;240;;240;240;0;{'1': [1601, 3041, 2849, 5134, 5135, 1916]}
AP23899;AP23899;AP23899;;;;;;0;0;0;{'1': []}
AP23806;AP23806;AP23806;;;300;;;300;0;0;{'1': [3952, 674, 5669, 3775]}
AP21591;AP21591;AP21591;;;;;;0;0;0;{'1': []}
AP23803;AP23803;AP23803;;;90;;;90;0;0;{'1': [4008, 3210]}
AP23807;AP23807;AP23807;;;780;60;;780;60;0;{'1': [1824, 5283, 4456, 715, 7150, 7121, 3700, 7102, 3224, 3706, 7131, 3709, 3678]}
AP23792;AP23792;AP23792;;;26;6;;26;6;0;{'1': [1607, 776, 682, 5613, 1650, 3699, 824, 5146]}
AP20208;AP20208;AP20208;;;;;;0;0;0;{'1': []}
AP21431;AP21431;AP21431;;;;;;0;0;0;{'1': []}
AP22337;AP22337;AP22337;;;;;;0;0;0;{'1': []}
AP22999;AP22999;AP22999;;;;;;0;0;0;{'1': []}
AP22711;AP22711;AP22711;;;;;;0;0;0;{'1': []}
AP21453;AP21453;AP21453;;;;;;0;0;0;{'1': []}
AP21880;AP21880;AP21880;;;;;;0;0;0;{'1': []}
AP23981;AP23981;AP23981;;;;;;0;0;0;{'1': []}
AP21882;AP21882;AP21882;;;;;;0;0;0;{'1': []}
AP22605;AP22605;AP22605;;;;;;0;0;0;{'1': []}
AP22374;AP22374;AP22374;;;8820;1440;;8820;1440;0;{'1': [4096, 5637, 6152, 1545, 4620, 1549, 1550, 1564, 4134, 2609, 2098, 4664, 1596, 2108, 2109, 4675, 4167, 4173, 1619, 1640, 4204, 626, 627, 628, 3702, 4726, 4729, 3707, 4732, 2174, 639, 4734, 4743, 4747, 4242, 4755, 660, 3733, 3223, 5271, 4251, 3742, 673, 1701, 4774, 4776, 5808, 2741, 4791, 3768, 3774, 1727, 3778, 2246, 2769, 726, 4312, 2779, 4827, 737, 1762, 2277, 5350, 1778, 1268, 4340, 4858, 6908, 1789, 1790, 1791, 1792, 1282, 2819, 2820, 4869, 4364, 4366, 4879, 1821, 4382, 4384, 810, 4920, 4921, 3912, 843, 4427, 4940, 5964, 1363, 3415, 5463, 3943, 3434, 3435, 3437, 1905, 4981, 4480, 3977, 3979, 2959, 6033, 2964, 2459, 3995, 4508, 926, 936, 7082, 4012, 5549, 4014, 5039, 5550, 4017, 5045, 3012, 6087, 4040, 5074, 4566, 5083, 6108, 4573, 4574, 2528, 6121, 4593, 1522, 4091]}
AP20489;AP20489;AP20489;;;;;;0;0;0;{'1': []}
AP22375;AP22375;AP22375;;;5820;1290;;5820;1290;0;{'1': [5123, 4108, 4109, 4110, 1551, 5138, 1045, 1560, 3101, 4126, 5661, 1582, 4660, 5690, 3137, 5711, 5712, 1617, 5721, 5732, 3179, 636, 4733, 5757, 3198, 4221, 5251, 3209, 4748, 5776, 1681, 5779, 2201, 3237, 5797, 5818, 5310, 3776, 714, 2268, 3804, 5340, 6884, 4346, 3834, 766, 5377, 5900, 5906, 5405, 5413, 3879, 3369, 3882, 5422, 4915, 5428, 5953, 838, 5960, 3402, 4941, 1361, 5969, 5982, 5472, 4961, 2405, 5990, 4970, 6010, 1413, 5023, 6057, 4011, 4013, 1454, 4530, 947, 2483, 5554, 5555, 4026, 6084, 6085, 966, 5062, 968, 5082, 6109, 2534, 6124, 6127, 1019]}
AP20491;AP20491;AP20491;;;;;;0;0;0;{'1': []}
AP21029;AP21029;AP21029;;;;;;0;0;0;{'1': []}
AP23163;AP23163;AP23163;;;;;;0;0;0;{'1': []}
AP21914;AP21914;AP21914;;;;;;0;0;0;{'1': []}
AP20734;AP20734;AP20734;;;;;;0;0;0;{'1': []}
AP22315;AP22315;AP22315;;;;;;0;0;0;{'1': []}
AP24140;AP24140;AP24140;;;90;60;;90;60;0;{'1': [5273, 1477]}
AP22116;AP22116;AP22116;;;;;;0;0;0;{'1': [7137, 6596, 6278, 7023, 6257, 7027, 7199, 6428, 6654, 6655]}
AP20179;AP20179;AP20179;;;;;;0;0;0;{'1': []}
AP21211;AP21211;AP21211;;;;;;0;0;0;{'1': []}
AP22117;AP22117;AP22117;;;20;;;20;0;0;{'1': [4702]}
AP23873;AP23873;AP23873;;;;;;0;0;0;{'1': []}
143436;143436;143436;;;;;;0;0;0;{'1': []}
AP23579;AP23579;AP23579;;;;;;0;0;0;{'1': []}
AP20971;AP20971;AP20971;;;300;;;300;0;0;{'1': [1457, 5450, 819, 1886]}
AP21489;AP21489;AP21489;;;60;;;60;0;0;{'1': [3780, 3150]}
AP21490;AP21490;AP21490;;;60;;;60;0;0;{'1': [3376, 1092]}
AP21156;AP21156;AP21156;;;150;;;150;0;0;{'1': [1491, 2885, 4294, 2299]}
AP22923;AP22923;AP22923;;;;;;0;0;0;{'1': []}
AP21704;AP21704;AP21704;;;;;;0;0;0;{'1': []}
AP22334;AP22334;AP22334;;;;;;0;0;0;{'1': []}
AP20551;AP20551;AP20551;;;;;;0;0;0;{'1': []}
AP21478;AP21478;AP21478;;;;;;0;0;0;{'1': []}
AP23354;AP23354;AP23354;;;;;;0;0;0;{'1': []}
AP21467;AP21467;AP21467;;;;;;0;0;0;{'1': []}
AP22646;AP22646;AP22646;;;73;20;;73;20;0;{'1': [3712, 2695, 1298, 5786, 1317, 811, 3890, 3123, 2743, 5559, 5056, 4804, 1228, 5325, 7124, 1880, 3165, 5602, 7268, 3046, 3047, 5734, 752, 5364, 5365, 2808, 2809, 1275, 3967]}
AP21129;AP21129;AP21129;;;;;;0;0;0;{'1': []}
AP21546;AP21546;AP21546;;;;;;0;0;0;{'1': []}
AP24088;AP24088;AP24088;;;;;;0;0;0;{'1': []}
AP20759;AP20759;AP20759;;;;;;0;0;0;{'1': []}
AP24133;AP24133;AP24133;;;;;;0;0;0;{'1': []}
AP22620;AP22620;AP22620;;;;;;0;0;0;{'1': []}
M02AA1551C02;M02AA1551C02;M02AA1551C02;;;;;;0;0;0;{'1': []}
AP21418;AP21418;AP21418;;;;;;0;0;0;{'1': []}
AP20953;AP20953;AP20953;;;75;;;75;0;0;{'1': [4162, 1188, 2821]}
AP22180;AP22180;AP22180;;;;;;0;0;0;{'1': []}
AP23893;AP23893;AP23893;;;;;;0;0;0;{'1': []}
AP22156;AP22156;AP22156;;;;;;0;0;0;{'1': []}
AP20010;AP20010;AP20010;;;;;;0;0;0;{'1': []}
AP22157;AP22157;AP22157;;;;;;0;0;0;{'1': []}
AP24278;AP24278;AP24278;;;390;;;390;0;0;{'1': [2848, 4035, 7204, 5125, 1320, 5546, 3083, 3345, 3346, 1750, 3737, 1563, 3100]}
AP22971;AP22971;AP22971;;;;;;0;0;0;{'1': []}
AP21963;AP21963;AP21963;;;;;;0;0;0;{'1': []}
AP22973;AP22973;AP22973;;;;;;0;0;0;{'1': []}
AP24563;AP24563;AP24563;;;;;;0;0;0;{'1': []}
AP22458;AP22458;AP22458;;;;;;0;0;0;{'1': []}
AP23541;AP23541;AP23541;;;1810;200;;1810;200;0;{'1': [6273, 4098, 4099, 1924, 3334, 1927, 1928, 3724, 6541, 1941, 3356, 1953, 940, 3386, 2364, 4673, 4546, 3666, 6621, 7267, 6131, 6132, 6900, 7167]}
AP22460;AP22460;AP22460;;;;;;0;0;0;{'1': []}
AP22365;AP22365;AP22365;;;;;;0;0;0;{'1': [6868]}
AP22459;AP22459;AP22459;;;50;;;50;0;0;{'1': [6754, 5828, 3975, 6559, 5388, 6295, 6173, 6175]}
AP21131;AP21131;AP21131;;;30;;;30;0;0;{'1': [3055]}
AP23766;AP23766;AP23766;;;;;;0;0;0;{'1': []}
AP22535;AP22535;AP22535;;;;;;0;0;0;{'1': []}
AP20957;AP20957;AP20957;;;;;;0;0;0;{'1': []}
AP20958;AP20958;AP20958;;;;;;0;0;0;{'1': []}
AP22293;AP22293;AP22293;;;;;;0;0;0;{'1': []}
AP21083;AP21083;AP21083;;;;;;0;0;0;{'1': []}
AP20955;AP20955;AP20955;;;;;;0;0;0;{'1': []}
AP22126;AP22126;AP22126;;;;;;0;0;0;{'1': []}
AP21624;AP21624;AP21624;;;174;;;174;0;0;{'1': [814, 2545, 3089, 3444, 3094]}
AP20567;AP20567;AP20567;;;;;;0;0;0;{'1': []}
AP21165;AP21165;AP21165;;;;;;0;0;0;{'1': []}
AP23570;AP23570;AP23570;;;45;;;45;0;0;{'1': [6104, 5326]}
AP24226;AP24226;AP24226;;;;;;0;0;0;{'1': []}
AP23575;AP23575;AP23575;;;35;;;35;0;0;{'1': [3424, 5410, 1517, 2094, 2999, 3000, 923]}
AP21180;AP21180;AP21180;;;;;;0;0;0;{'1': []}
AP22803;AP22803;AP22803;;;;;;0;0;0;{'1': []}
AP22650;AP22650;AP22650;;;;;;0;0;0;{'1': []}
AP22647;AP22647;AP22647;;;;;;0;0;0;{'1': []}
AP24258;AP24258;AP24258;;;;;;0;0;0;{'1': []}
AP22648;AP22648;AP22648;;;119;;;119;0;0;{'1': [2693, 1163, 4236, 4363, 1038, 1423, 1424, 2322, 3866, 3238, 4263, 1450, 4786, 1079, 1336, 3388, 1484, 2766, 1871, 2902, 1370, 1248, 3299, 2533, 3814, 5223, 1256, 3305, 5227, 3443, 3324]}
AP21893;AP21893;AP21893;;;;;;0;0;0;{'1': []}
AP22654;AP22654;AP22654;;;;;;0;0;0;{'1': []}
AP20553;AP20553;AP20553;;;;;;0;0;0;{'1': []}
AP22645;AP22645;AP22645;;;22;4;;22;4;0;{'1': [4217, 2691, 2372, 4138, 4139, 4140, 3801, 4991]}
AP23960;AP23960;AP23960;;;600;150;;600;150;0;{'1': [4993, 4994, 4995, 1400, 4996, 4997, 5379, 1166, 6551, 1048, 4637, 5407, 6177, 1209, 2490, 6612, 1244, 1123, 996, 998, 999, 1000, 3946, 6378, 1262, 2549, 1272, 7162, 5886]}
AP23027;AP23027;AP23027;;;;;;0;0;0;{'1': []}
AP21598;AP21598;AP21598;;;;;;0;0;0;{'1': []}
AP22559;AP22559;AP22559;;;;;;0;0;0;{'1': []}
AP20921;AP20921;AP20921;;;;;;0;0;0;{'1': []}
AP24131;AP24131;AP24131;;;;;;0;0;0;{'1': []}
AP23646;AP23646;AP23646;;;;;;0;0;0;{'1': []}
AP21024;AP21024;AP21024;;;;;;0;0;0;{'1': []}
AP22284;AP22284;AP22284;;;;;;0;0;0;{'1': []}
AP21027;AP21027;AP21027;;;;;;0;0;0;{'1': []}
AP20967;AP20967;AP20967;;;30;;;30;0;0;{'1': [818]}
AP21811;AP21811;AP21811;;;;;;0;0;0;{'1': []}
AP23540;AP23540;AP23540;;;1010;90;;1010;90;0;{'1': [4511, 5643, 3665, 3958, 2359, 1625, 3899, 638, 1631]}
AP21809;AP21809;AP21809;;;5;;;5;0;0;{'1': [5678, 1483, 2014]}
AP23544;AP23544;AP23544;;;900;60;;900;60;0;{'1': [4545, 5730, 4547, 1925, 1926, 5606, 4809, 1610, 3279, 2064, 1489, 4528, 4623, 5747, 2362, 2363]}
AP21810;AP21810;AP21810;;;;;;0;0;0;{'1': []}
AP22362;AP22362;AP22362;;;21;;;21;0;0;{'1': [5337]}
AP21355;AP21355;AP21355;;;230;;;230;0;0;{'1': [5536, 5253, 6024, 6069, 6072, 5816, 5338]}
AP20835;AP20835;AP20835;;;2310;;;2310;0;0;{'1': [4992, 6537, 3981, 2966, 928, 1323, 3371, 2867, 2103, 2107, 3006, 1470, 3009, 2370, 2371, 964, 3401, 5193, 5582, 2001, 3668, 3030, 4189, 3807, 5216, 3298, 2920, 5110, 3832, 1402]}
AP22302;AP22302;AP22302;;;;;;0;0;0;{'1': []}
AP20513;AP20513;AP20513;;;;;;0;0;0;{'1': []}
AP23084;AP23084;AP23084;;;;;;0;0;0;{'1': []}
AP23848;AP23848;AP23848;;;;;;0;0;0;{'1': []}
AP23850;AP23850;AP23850;;;;;;0;0;0;{'1': []}
AP23851;AP23851;AP23851;;;;;;0;0;0;{'1': []}
AP21619;AP21619;AP21619;;;;;;0;0;0;{'1': []}
AP22767;AP22767;AP22767;;;;;;0;0;0;{'1': []}
AP22291;AP22291;AP22291;;;;;;0;0;0;{'1': []}
AP21290;AP21290;AP21290;;;;;;0;0;0;{'1': []}
AP21414;AP21414;AP21414;;;;;;0;0;0;{'1': []}
AP22118;AP22118;AP22118;;;;;;0;0;0;{'1': []}
AP21416;AP21416;AP21416;;;;;;0;0;0;{'1': []}
AP21548;AP21548;AP21548;;;;;;0;0;0;{'1': []}
AP23668;AP23668;AP23668;;;;;;0;0;0;{'1': []}
AP21621;AP21621;AP21621;;;30;;;30;0;0;{'1': [3257]}
AP21443;AP21443;AP21443;;;;;;0;0;0;{'1': []}
AP21956;AP21956;AP21956;;;;;;0;0;0;{'1': [6698]}
AP21444;AP21444;AP21444;;;;;;0;0;0;{'1': []}
AP21445;AP21445;AP21445;;;;;;0;0;0;{'1': []}
AP20664;AP20664;AP20664;;;;;;0;0;0;{'1': []}
AP23664;AP23664;AP23664;;;;;;0;0;0;{'1': []}
AP22716;AP22716;AP22716;;;;;;0;0;0;{'1': []}
AP23667;AP23667;AP23667;;;;;;0;0;0;{'1': []}
AP22282;AP22282;AP22282;;;;;;0;0;0;{'1': []}
AP24287;AP24287;AP24287;;;;;;0;0;0;{'1': []}
AP24291;AP24291;AP24291;;;30;;;30;0;0;{'1': [4569]}
AP20954;AP20954;AP20954;;;;;;0;0;0;{'1': [6628]}
AP24261;AP24261;AP24261;;;;;;0;0;0;{'1': []}
AP24269;AP24269;AP24269;;;;;;0;0;0;{'1': []}
AP21020;AP21020;AP21020;;;;;;0;0;0;{'1': []}
AP20871;AP20871;AP20871;;;4;;;4;0;0;{'1': [1264, 2762, 2343]}
AP21234;AP21234;AP21234;;;;;;0;0;0;{'1': []}
L01XA0231C03;L01XA0231C03;L01XA0231C03;;;;;;0;0;0;{'1': []}
AP22080;AP22080;AP22080;;;;;;0;0;0;{'1': []}
AP22928;AP22928;AP22928;;;2;;;2;0;0;{'1': [3982]}
106771;106771;106771;;;;;;0;0;0;{'1': []}
AP23272;AP23272;AP23272;;;;;;0;0;0;{'1': []}
AP21629;AP21629;AP21629;;;;;;0;0;0;{'1': []}
AP22929;AP22929;AP22929;;;;;;0;0;0;{'1': []}
AP20011;AP20011;AP20011;;;;;;0;0;0;{'1': [7148]}
AP23275;AP23275;AP23275;;;;;;0;0;0;{'1': []}
AP20552;AP20552;AP20552;;;;;;0;0;0;{'1': []}
AP23277;AP23277;AP23277;;;;;;0;0;0;{'1': []}
AP21781;AP21781;AP21781;;;28;;;28;0;0;{'1': [1902]}
AP23276;AP23276;AP23276;;;;;;0;0;0;{'1': []}
AP23654;AP23654;AP23654;;;;;;0;0;0;{'1': []}
AP23684;AP23684;AP23684;;;;;;0;0;0;{'1': []}
AP24083;AP24083;AP24083;;;394;28;;394;28;0;{'1': [6329, 1444, 4677, 6691, 6906, 1291, 4300, 5579, 4846, 3375, 4655, 6554, 2839, 2585, 1210, 6525]}
AP23685;AP23685;AP23685;;;;;;0;0;0;{'1': []}
AP21597;AP21597;AP21597;;;;;;0;0;0;{'1': []}
AP20635;AP20635;AP20635;;;;;;0;0;0;{'1': []}
AP22151;AP22151;AP22151;;;;;;0;0;0;{'1': []}
AP22229;AP22229;AP22229;;;;;;0;0;0;{'1': []}
AP20178;AP20178;AP20178;;;;;;0;0;0;{'1': []}
AP20676;AP20676;AP20676;;;;;;0;0;0;{'1': []}
AP21962;AP21962;AP21962;;;;;;0;0;0;{'1': []}
AP23045;AP23045;AP23045;;;;;;0;0;0;{'1': []}
AP23744;AP23744;AP23744;;;;;;0;0;0;{'1': []}
AP23686;AP23686;AP23686;;;;;;0;0;0;{'1': []}
AP23647;AP23647;AP23647;;;;;;0;0;0;{'1': []}
AP22874;AP22874;AP22874;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
AP22875;AP22875;AP22875;;;;;;0;0;0;{'1': []}
AP24074;AP24074;AP24074;;;;;;0;0;0;{'1': []}
AP23025;AP23025;AP23025;;;;;;0;0;0;{'1': []}
AP24523;AP24523;AP24523;;;;;;0;0;0;{'1': []}
AP24102;AP24102;AP24102;;;;;;0;0;0;{'1': []}
AP20970;AP20970;AP20970;;;180;;;180;0;0;{'1': [1456, 5451]}
AP22130;AP22130;AP22130;;;120;30;;120;30;0;{'1': [1511, 1866, 4143, 7092, 1364]}
AP20966;AP20966;AP20966;;;;;;0;0;0;{'1': []}
AP21898;AP21898;AP21898;;;;;;0;0;0;{'1': []}
AP23539;AP23539;AP23539;;;;;;0;0;0;{'1': []}
AP23490;AP23490;AP23490;;;210;90;;210;90;0;{'1': [857, 4714, 2429]}
AP23542;AP23542;AP23542;;;;;;0;0;0;{'1': []}
AP21213;AP21213;AP21213;;;210;30;;210;30;0;{'1': [1739, 1868, 1967, 3343, 6395, 1842, 5139, 4187, 3038]}
AP21216;AP21216;AP21216;;;;;;0;0;0;{'1': []}
AP22649;AP22649;AP22649;;;60;24;;60;24;0;{'1': [5508, 5907, 5268, 5404, 2083, 4899, 4147, 6839, 7104, 5574, 4552, 7115, 5208, 2141, 5470, 2913, 5354, 7018, 5356, 1774, 5359, 4336, 5360, 4469, 2550, 4472, 5882, 7165]}
AP22841;AP22841;AP22841;;;360;120;;360;120;0;{'1': [960, 1816, 4998, 4999]}
AP22363;AP22363;AP22363;;;;;;0;0;0;{'1': []}
AP22842;AP22842;AP22842;;;60;;;60;0;0;{'1': [3760]}
AP23111;AP23111;AP23111;;;21;;;21;0;0;{'1': [3104]}
AP21171;AP21171;AP21171;;;;;;0;0;0;{'1': []}
AP20512;AP20512;AP20512;;;;;;0;0;0;{'1': []}
AP23312;AP23312;AP23312;;;120;;;120;0;0;{'1': [3784, 4682]}
AP20017;AP20017;AP20017;;;;;;0;0;0;{'1': []}
AP23310;AP23310;AP23310;;;;;;0;0;0;{'1': []}
AP23112;AP23112;AP23112;;;90;;;90;0;0;{'1': [6449, 4190, 4191]}
AP22096;AP22096;AP22096;;;;90;;0;90;0;{'1': [4878]}
AP24285;AP24285;AP24285;;;;;;0;0;0;{'1': []}
AP22957;AP22957;AP22957;;;;;;0;0;0;{'1': []}
AP22105;AP22105;AP22105;;;;;;0;0;0;{'1': []}
AP22958;AP22958;AP22958;;;105;;;105;0;0;{'1': [1216, 1025, 5124, 5093, 1259]}
AP22108;AP22108;AP22108;;;;;;0;0;0;{'1': []}
AP22925;AP22925;AP22925;;;60;;;60;0;0;{'1': [2059, 3235, 6347]}
AP24056;AP24056;AP24056;;;224;;;224;0;0;{'1': [1201]}
AP23246;AP23246;AP23246;;;;;;0;0;0;{'1': []}
AP24215;AP24215;AP24215;;;240;60;;240;60;0;{'1': [5378, 1286, 1104, 4853, 1339]}
AP23935;AP23935;AP23935;;;;;;0;0;0;{'1': []}
AP20475;AP20475;AP20475;;;;;;0;0;0;{'1': []}
AP23527;AP23527;AP23527;;;;;;0;0;0;{'1': []}
AP22295;AP22295;AP22295;;;;;;0;0;0;{'1': []}
AP23528;AP23528;AP23528;;;;;;0;0;0;{'1': []}
AP22934;AP22934;AP22934;;;;;;0;0;0;{'1': []}
AP22054;AP22054;AP22054;;;;;;0;0;0;{'1': [6405]}
AP22120;AP22120;AP22120;;;;;;0;0;0;{'1': []}
AP23702;AP23702;AP23702;;;;;;0;0;0;{'1': []}
AP22010;AP22010;AP22010;;;60;;;60;0;0;{'1': [735]}
AP22239;AP22239;AP22239;;;;;;0;0;0;{'1': []}
AP20671;AP20671;AP20671;;;;;;0;0;0;{'1': []}
AP22119;AP22119;AP22119;;;;;;0;0;0;{'1': []}
AP23854;AP23854;AP23854;;;;;;0;0;0;{'1': []}
AP22523;AP22523;AP22523;;;;;;0;0;0;{'1': []}
AP22892;AP22892;AP22892;;;;;;0;0;0;{'1': []}
AP20919;AP20919;AP20919;;;;;;0;0;0;{'1': []}
AP22369;AP22369;AP22369;;;;;;0;0;0;{'1': []}
AP21623;AP21623;AP21623;;;50;;;50;0;0;{'1': [3162, 4679]}
AP22372;AP22372;AP22372;;;;;;0;0;0;{'1': []}
AP21622;AP21622;AP21622;;;30;;;30;0;0;{'1': [4146, 6794]}
AP21965;AP21965;AP21965;;;;;;0;0;0;{'1': []}
AP21162;AP21162;AP21162;;;60;30;;60;30;0;{'1': [2544, 6704, 1954, 6272]}
AP21966;AP21966;AP21966;;;;;;0;0;0;{'1': []}
AP22844;AP22844;AP22844;;;;;;0;0;0;{'1': []}
AP23726;AP23726;AP23726;;;;;;0;0;0;{'1': []}
AP21152;AP21152;AP21152;;;;;;0;0;0;{'1': []}
AP23727;AP23727;AP23727;;;;;;0;0;0;{'1': []}
AP21164;AP21164;AP21164;;;;;;0;0;0;{'1': []}
AP23555;AP23555;AP23555;;;60;;;60;0;0;{'1': [3881, 2349]}
AP21615;AP21615;AP21615;;;;;;0;0;0;{'1': []}
AP21869;AP21869;AP21869;;;;;;0;0;0;{'1': []}
AP20637;AP20637;AP20637;;;30;;;30;0;0;{'1': [993]}
AP23665;AP23665;AP23665;;;;;;0;0;0;{'1': []}
AP20638;AP20638;AP20638;;;;;;0;0;0;{'1': []}
AP23666;AP23666;AP23666;;;;;;0;0;0;{'1': []}
AP21491;AP21491;AP21491;;;960;;;960;0;0;{'1': [4768, 907, 6413, 5103, 3889, 6034, 2166, 855, 3773, 6878]}
L02BB0413C01;L02BB0413C01;L02BB0413C01;;;;;;0;0;0;{'1': []}
AP23992;AP23992;AP23992;;;1320;120;;1320;120;0;{'1': [2144, 4322, 6180, 6409, 6762, 5387, 1391, 6872, 979, 6227, 7039, 4568, 3803, 5343]}
AP20537;AP20537;AP20537;;;;;;0;0;0;{'1': []}
L02BB0513C02;L02BB0513C02;L02BB0513C02;;;;;;0;0;0;{'1': []}
AP23637;AP23637;AP23637;;;20;;;20;0;0;{'1': [3445]}
AP24271;AP24271;AP24271;;;60;;;60;0;0;{'1': [2167]}
AP23625;AP23625;AP23625;;;;;;0;0;0;{'1': []}
AP20437;AP20437;AP20437;;;;;;0;0;0;{'1': []}
AP22366;AP22366;AP22366;;;450;30;;450;30;0;{'1': [1280, 1184, 1285, 1031, 4616, 3242, 2895, 2224, 3152, 6100, 2805, 1016, 1469, 1279]}
AP20956;AP20956;AP20956;;;30;;;30;0;0;{'1': [2613]}
AP21635;AP21635;AP21635;;;;;;0;0;0;{'1': []}
AP20012;AP20012;AP20012;;;360;;;360;0;0;{'1': [2082, 883, 948]}
AP21701;AP21701;AP21701;;;;;;0;0;0;{'1': [6613, 6983]}
AP23012;AP23012;AP23012;;;;;;0;0;0;{'1': []}
AP21703;AP21703;AP21703;;;;;;0;0;0;{'1': []}
AP22215;AP22215;AP22215;;;;;;0;0;0;{'1': []}
AP23021;AP23021;AP23021;;;;;;0;0;0;{'1': []}
AP22217;AP22217;AP22217;;;15;;;15;0;0;{'1': [1362]}
AP22095;AP22095;AP22095;;;;;;0;0;0;{'1': []}
AP20969;AP20969;AP20969;;;13;2;;13;2;0;{'1': [5888, 6583, 1445, 4454, 1532, 2130, 5556, 5877, 887, 5658, 5659, 732, 6046]}
AP23894;AP23894;AP23894;;;;;;0;0;0;{'1': []}
AP20968;AP20968;AP20968;;;;;;0;0;0;{'1': []}
AP21235;AP21235;AP21235;;;;;;0;0;0;{'1': []}
AP22164;AP22164;AP22164;;;;;;0;0;0;{'1': []}
AP23447;AP23447;AP23447;;;114;;;114;0;0;{'1': [2566, 1288, 2196, 2719, 2720, 1697, 3360, 1190, 5288, 1455, 1071, 6193, 2614, 6454, 2105, 5562, 6972, 1726, 3906, 2884, 2375, 4295, 1611, 5587, 3158, 2906, 6362, 2140, 6115, 4839, 2925, 2546, 2936, 3835, 3836]}
128912;128912;128912;;;;;;0;0;0;{'1': []}
119690;119690;119690;;;;;;0;0;0;{'1': []}
AP23451;AP23451;AP23451;;;;;;0;0;0;{'1': []}
121565;121565;121565;;;;;;0;0;0;{'1': []}
AP23452;AP23452;AP23452;;;3000;;;3000;0;0;{'1': [4097, 4100, 6021, 3336, 1929, 5131, 5644, 781, 6542, 4624, 1940, 1942, 1943, 3357, 2718, 1952, 941, 2361, 3900, 4672, 841, 4812, 1488, 1233, 3664, 3928, 1266, 5748, 6901, 3325, 3326]}
AP23405;AP23405;AP23405;;;100;;;100;0;0;{'1': [5847]}
AP22446;AP22446;AP22446;;;;;;0;0;0;{'1': []}
AP23705;AP23705;AP23705;;;1;;;1;0;0;{'1': [6030]}
AP21045;AP21045;AP21045;;;;;;0;0;0;{'1': []}
AP21512;AP21512;AP21512;;;;;;0;0;0;{'1': []}
