codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;total_entregado_total;total_entregado_parcial;total_pendiente;matched_rows_per_source
AP22374;AP22374;AP22374;;;13440;;;13440;0;0;{'1': [3073, 520, 521, 525, 3087, 3091, 1047, 1048, 2073, 2083, 38, 1580, 3116, 46, 2615, 1595, 2109, 2622, 1599, 68, 69, 2116, 3654, 585, 589, 2131, 599, 1111, 1114, 1638, 1127, 113, 1649, 1669, 139, 1680, 2712, 3748, 685, 174, 2225, 1203, 1718, 188, 189, 195, 2263, 738, 3304, 3305, 749, 242, 756, 2295, 776, 2315, 2832, 288, 1836, 1328, 825, 3897, 325, 846, 855, 2903, 2905, 348, 1373, 868, 2917, 359, 3460, 3461, 911, 915, 1954, 458, 4049, 1501, 1514]}
AP20489;AP20489;AP20489;;;;;;0;0;0;{'1': []}
AP22375;AP22375;AP22375;;;11340;60;;11340;60;0;{'1': [896, 1024, 3072, 2569, 1162, 780, 526, 2833, 914, 3096, 3481, 922, 923, 285, 1949, 287, 1950, 2591, 3231, 1315, 1572, 1573, 2595, 3491, 1576, 4002, 2090, 3626, 4004, 2989, 4011, 2609, 2354, 2738, 4018, 2102, 3256, 1722, 443, 2110, 2753, 580, 1476, 1733, 2244, 1864, 3913, 716, 717, 1612, 1873, 341, 1878, 3669, 4059, 1508, 3940, 358, 999, 1513, 3178, 619, 4082, 499, 3828, 4085, 1142, 1528, 249, 3066, 2939]}
AP20491;AP20491;AP20491;;;;;;0;0;0;{'1': []}
AP21029;AP21029;AP21029;;;30;;;30;0;0;{'1': [2223]}
AP23163;AP23163;AP23163;;;;;;0;0;0;{'1': []}
AP21914;AP21914;AP21914;;;;;;0;0;0;{'1': []}
AP20734;AP20734;AP20734;;;;;;0;0;0;{'1': []}
AP22315;AP22315;AP22315;;;3;;;3;0;0;{'1': [3097]}
AP24140;AP24140;AP24140;;;;;;0;0;0;{'1': []}
AP22116;AP22116;AP22116;;;;;;0;0;0;{'1': [3360, 3139, 1795, 2677]}
AP20179;AP20179;AP20179;;;;;;0;0;0;{'1': []}
AP21211;AP21211;AP21211;;;;;;0;0;0;{'1': []}
AP22117;AP22117;AP22117;;;50;;;50;0;0;{'1': [434, 1709, 1798]}
AP23873;AP23873;AP23873;;;;;;0;0;0;{'1': []}
143436;143436;143436;;;;;;0;0;0;{'1': []}
AP23579;AP23579;AP23579;;;;;;0;0;0;{'1': []}
AP20971;AP20971;AP20971;;;60;;;60;0;0;{'1': [3608, 2463]}
AP21489;AP21489;AP21489;;;330;;;330;0;0;{'1': [1960, 2797, 3798, 3800]}
AP21490;AP21490;AP21490;;;30;;;30;0;0;{'1': [1303]}
AP21156;AP21156;AP21156;;;;;;0;0;0;{'1': []}
AP22923;AP22923;AP22923;;;;;;0;0;0;{'1': []}
AP21704;AP21704;AP21704;;;;;;0;0;0;{'1': []}
AP22334;AP22334;AP22334;;;;;;0;0;0;{'1': []}
AP20551;AP20551;AP20551;;;;;;0;0;0;{'1': []}
AP21478;AP21478;AP21478;;;;;;0;0;0;{'1': [3366]}
AP23354;AP23354;AP23354;;;;;;0;0;0;{'1': []}
AP21467;AP21467;AP21467;;;;;;0;0;0;{'1': []}
AP22646;AP22646;AP22646;;;95;4;;95;4;0;{'1': [1922, 3719, 393, 1809, 3868, 37, 42, 3382, 3260, 1221, 1614, 4048, 2262, 4058, 1498, 998, 747, 4092, 3708]}
AP21129;AP21129;AP21129;;;;;;0;0;0;{'1': []}
AP21546;AP21546;AP21546;;;;;;0;0;0;{'1': []}
AP24088;AP24088;AP24088;;;;;;0;0;0;{'1': []}
AP20759;AP20759;AP20759;;;;;;0;0;0;{'1': []}
AP24133;AP24133;AP24133;;;;;;0;0;0;{'1': []}
AP22620;AP22620;AP22620;;;;;;0;0;0;{'1': []}
M02AA1551C02;M02AA1551C02;M02AA1551C02;;;;;;0;0;0;{'1': []}
AP21418;AP21418;AP21418;;;;;;0;0;0;{'1': [3367]}
AP20953;AP20953;AP20953;;;60;30;;60;30;0;{'1': [2362, 3684, 4038]}
AP22180;AP22180;AP22180;;;;;;0;0;0;{'1': []}
AP23893;AP23893;AP23893;;;;;;0;0;0;{'1': []}
AP22156;AP22156;AP22156;;;;;;0;0;0;{'1': []}
AP20010;AP20010;AP20010;;;;;;0;0;0;{'1': []}
AP22157;AP22157;AP22157;;;;;;0;0;0;{'1': []}
AP24278;AP24278;AP24278;;;540;;;540;0;0;{'1': [2307, 843, 2571, 2572, 3691, 2767, 1137, 3250, 3189, 3065, 538]}
AP22971;AP22971;AP22971;;;1;;;1;0;0;{'1': [60]}
AP21963;AP21963;AP21963;;;;;;0;0;0;{'1': []}
AP22973;AP22973;AP22973;;;;;;0;0;0;{'1': []}
AP24563;AP24563;AP24563;;;;;;0;0;0;{'1': []}
AP22458;AP22458;AP22458;;;;;;0;0;0;{'1': []}
AP23541;AP23541;AP23541;;;1250;;;1250;0;0;{'1': [2080, 2378, 2382, 2555, 543]}
AP22460;AP22460;AP22460;;;;;;0;0;0;{'1': []}
AP22365;AP22365;AP22365;;;;;;0;0;0;{'1': []}
AP22459;AP22459;AP22459;;;10;;;10;0;0;{'1': [2366, 1862]}
AP21131;AP21131;AP21131;;;;;;0;0;0;{'1': []}
AP23766;AP23766;AP23766;;;;;;0;0;0;{'1': []}
AP22535;AP22535;AP22535;;;;;;0;0;0;{'1': []}
AP20957;AP20957;AP20957;;;;;;0;0;0;{'1': []}
AP20958;AP20958;AP20958;;;;;;0;0;0;{'1': []}
AP22293;AP22293;AP22293;;;;;;0;0;0;{'1': []}
AP21083;AP21083;AP21083;;;;;;0;0;0;{'1': []}
AP20955;AP20955;AP20955;;;;;;0;0;0;{'1': []}
AP22126;AP22126;AP22126;;;;;;0;0;0;{'1': []}
AP21624;AP21624;AP21624;;;44;;;44;0;0;{'1': [3090, 3871]}
AP20567;AP20567;AP20567;;;;;;0;0;0;{'1': []}
AP21165;AP21165;AP21165;;;;;;0;0;0;{'1': []}
AP23570;AP23570;AP23570;;;15;;;15;0;0;{'1': [3324]}
AP24226;AP24226;AP24226;;;;;;0;0;0;{'1': []}
AP23575;AP23575;AP23575;;;40;;;40;0;0;{'1': [2752, 3811, 103, 1515, 572, 4029]}
AP21180;AP21180;AP21180;;;;;;0;0;0;{'1': []}
AP22803;AP22803;AP22803;;;;;;0;0;0;{'1': []}
AP22650;AP22650;AP22650;;;;;;0;0;0;{'1': []}
AP22647;AP22647;AP22647;;;16;;;16;0;0;{'1': [741]}
AP24258;AP24258;AP24258;;;;;;0;0;0;{'1': []}
AP22648;AP22648;AP22648;;;86;;;86;0;0;{'1': [2304, 4035, 2792, 3240, 1194, 334, 1999, 880, 4050, 2611, 3987, 469, 3548, 3549, 4030]}
AP21893;AP21893;AP21893;;;;;;0;0;0;{'1': []}
AP22654;AP22654;AP22654;;;;;;0;0;0;{'1': []}
AP20553;AP20553;AP20553;;;;;;0;0;0;{'1': []}
AP22645;AP22645;AP22645;;;13;;;13;0;0;{'1': [3169, 2963, 3806, 3246]}
AP23960;AP23960;AP23960;;;451;;;451;0;0;{'1': [450, 1988, 4069, 4071, 2711, 137, 2537, 3977, 3895, 3186, 1236, 2197, 2228, 2167, 4020, 3838]}
AP23027;AP23027;AP23027;;;;;;0;0;0;{'1': []}
AP21598;AP21598;AP21598;;;;;;0;0;0;{'1': []}
AP22559;AP22559;AP22559;;;;;;0;0;0;{'1': []}
AP20921;AP20921;AP20921;;;;;;0;0;0;{'1': []}
AP24131;AP24131;AP24131;;;;;;0;0;0;{'1': []}
AP23646;AP23646;AP23646;;;;;;0;0;0;{'1': []}
AP21024;AP21024;AP21024;;;;;;0;0;0;{'1': []}
AP22284;AP22284;AP22284;;;;;;0;0;0;{'1': []}
AP21027;AP21027;AP21027;;;;;;0;0;0;{'1': []}
AP20967;AP20967;AP20967;;;30;;;30;0;0;{'1': [3607]}
AP21811;AP21811;AP21811;;;;;;0;0;0;{'1': []}
AP23540;AP23540;AP23540;;;1470;;;1470;0;0;{'1': [1440, 2464, 2082, 3876, 2606, 2417]}
AP21809;AP21809;AP21809;;;;;;0;0;0;{'1': []}
AP23544;AP23544;AP23544;;;570;;;570;0;0;{'1': [474, 2772, 2430, 542]}
AP21810;AP21810;AP21810;;;;;;0;0;0;{'1': []}
AP22362;AP22362;AP22362;;;21;;;21;0;0;{'1': [762]}
AP21355;AP21355;AP21355;;;;;;0;0;0;{'1': [3361, 2663]}
AP20835;AP20835;AP20835;;;1036;;;1036;0;0;{'1': [1890, 2265, 2981, 3174, 7, 2987, 3916, 3821, 14, 1683, 2516, 1529, 571]}
AP22302;AP22302;AP22302;;;;;;0;0;0;{'1': []}
AP20513;AP20513;AP20513;;;;;;0;0;0;{'1': []}
AP23084;AP23084;AP23084;;;;;;0;0;0;{'1': []}
AP23848;AP23848;AP23848;;;;;;0;0;0;{'1': []}
AP23850;AP23850;AP23850;;;;;;0;0;0;{'1': []}
AP23851;AP23851;AP23851;;;;;;0;0;0;{'1': []}
AP21619;AP21619;AP21619;;;;;;0;0;0;{'1': []}
AP22767;AP22767;AP22767;;;;;;0;0;0;{'1': []}
AP22291;AP22291;AP22291;;;;;;0;0;0;{'1': []}
AP21290;AP21290;AP21290;;;;;;0;0;0;{'1': []}
AP21414;AP21414;AP21414;;;;;;0;0;0;{'1': []}
AP22118;AP22118;AP22118;;;;;;0;0;0;{'1': []}
AP21416;AP21416;AP21416;;;;;;0;0;0;{'1': []}
AP21548;AP21548;AP21548;;;;;;0;0;0;{'1': []}
AP23668;AP23668;AP23668;;;;;;0;0;0;{'1': []}
AP21621;AP21621;AP21621;;;;;;0;0;0;{'1': []}
AP21443;AP21443;AP21443;;;;;;0;0;0;{'1': []}
AP21956;AP21956;AP21956;;;;;;0;0;0;{'1': []}
AP21444;AP21444;AP21444;;;;;;0;0;0;{'1': []}
AP21445;AP21445;AP21445;;;;;;0;0;0;{'1': []}
AP20664;AP20664;AP20664;;;;;;0;0;0;{'1': []}
AP23664;AP23664;AP23664;;;;;;0;0;0;{'1': []}
AP22716;AP22716;AP22716;;;;;;0;0;0;{'1': []}
AP23667;AP23667;AP23667;;;;;;0;0;0;{'1': []}
AP22282;AP22282;AP22282;;;;;;0;0;0;{'1': []}
AP24287;AP24287;AP24287;;;;;;0;0;0;{'1': []}
AP24291;AP24291;AP24291;;;;;;0;0;0;{'1': []}
AP20954;AP20954;AP20954;;;;;;0;0;0;{'1': []}
AP24261;AP24261;AP24261;;;;;;0;0;0;{'1': []}
AP24269;AP24269;AP24269;;;;;;0;0;0;{'1': []}
AP21020;AP21020;AP21020;;;;;;0;0;0;{'1': []}
AP20871;AP20871;AP20871;;;;;;0;0;0;{'1': []}
AP21234;AP21234;AP21234;;;;;;0;0;0;{'1': []}
L01XA0231C03;L01XA0231C03;L01XA0231C03;;;;;;0;0;0;{'1': []}
AP22080;AP22080;AP22080;;;;;;0;0;0;{'1': []}
AP22928;AP22928;AP22928;;;;;;0;0;0;{'1': []}
106771;106771;106771;;;;;;0;0;0;{'1': []}
AP23272;AP23272;AP23272;;;;;;0;0;0;{'1': []}
AP21629;AP21629;AP21629;;;120;;;120;0;0;{'1': [2986, 2686]}
AP22929;AP22929;AP22929;;;;;;0;0;0;{'1': []}
AP20011;AP20011;AP20011;;;;;;0;0;0;{'1': []}
AP23275;AP23275;AP23275;;;;;;0;0;0;{'1': []}
AP20552;AP20552;AP20552;;;;;;0;0;0;{'1': []}
AP23277;AP23277;AP23277;;;;;;0;0;0;{'1': []}
AP21781;AP21781;AP21781;;;30;;;30;0;0;{'1': [3238]}
AP23276;AP23276;AP23276;;;;;;0;0;0;{'1': []}
AP23654;AP23654;AP23654;;;60;;;60;0;0;{'1': [2698]}
AP23684;AP23684;AP23684;;;;;;0;0;0;{'1': []}
AP24083;AP24083;AP24083;;;56;;;56;0;0;{'1': [2176, 5]}
AP23685;AP23685;AP23685;;;;;;0;0;0;{'1': []}
AP21597;AP21597;AP21597;;;;;;0;0;0;{'1': []}
AP20635;AP20635;AP20635;;;;;;0;0;0;{'1': []}
AP22151;AP22151;AP22151;;;;;;0;0;0;{'1': []}
AP22229;AP22229;AP22229;;;;;;0;0;0;{'1': []}
AP20178;AP20178;AP20178;;;;;;0;0;0;{'1': []}
AP20676;AP20676;AP20676;;;;;;0;0;0;{'1': []}
AP21962;AP21962;AP21962;;;;;;0;0;0;{'1': []}
AP23045;AP23045;AP23045;;;;;;0;0;0;{'1': []}
AP23744;AP23744;AP23744;;;;;;0;0;0;{'1': []}
AP23686;AP23686;AP23686;;;;;;0;0;0;{'1': []}
AP23647;AP23647;AP23647;;;;;;0;0;0;{'1': []}
AP22874;AP22874;AP22874;;;;;;0;0;0;{'1': []}
0;0;0;;;;;;0;0;0;{'1': []}
AP22875;AP22875;AP22875;;;;;;0;0;0;{'1': []}
AP24074;AP24074;AP24074;;;;;;0;0;0;{'1': []}
AP23025;AP23025;AP23025;;;;;;0;0;0;{'1': []}
AP24523;AP24523;AP24523;;;;;;0;0;0;{'1': []}
AP24102;AP24102;AP24102;;;;;;0;0;0;{'1': []}
AP20970;AP20970;AP20970;;;;;;0;0;0;{'1': [2461]}
AP22130;AP22130;AP22130;;;;;;0;0;0;{'1': [2435]}
AP20966;AP20966;AP20966;;;;;;0;0;0;{'1': []}
AP21898;AP21898;AP21898;;;;;;0;0;0;{'1': []}
AP23539;AP23539;AP23539;;;;;;0;0;0;{'1': []}
AP23490;AP23490;AP23490;;;570;;;570;0;0;{'1': [2017, 2809, 829, 446]}
AP23542;AP23542;AP23542;;;;;;0;0;0;{'1': []}
AP21213;AP21213;AP21213;;;60;;;60;0;0;{'1': [821, 2487]}
AP21216;AP21216;AP21216;;;;;;0;0;0;{'1': []}
AP22649;AP22649;AP22649;;;84;;;84;0;0;{'1': [3778, 2627, 1989, 3335, 2824, 3275, 2061, 2095, 1585, 3061, 1079, 4093]}
AP22841;AP22841;AP22841;;;240;;;240;0;0;{'1': [3428, 2198]}
AP22363;AP22363;AP22363;;;;;;0;0;0;{'1': []}
AP22842;AP22842;AP22842;;;;;;0;0;0;{'1': []}
AP23111;AP23111;AP23111;;;63;;;63;0;0;{'1': [2310]}
AP21171;AP21171;AP21171;;;;;;0;0;0;{'1': []}
AP20512;AP20512;AP20512;;;;;;0;0;0;{'1': []}
AP23312;AP23312;AP23312;;;;;;0;0;0;{'1': []}
AP20017;AP20017;AP20017;;;;;;0;0;0;{'1': []}
AP23310;AP23310;AP23310;;;;;;0;0;0;{'1': [2150]}
AP23112;AP23112;AP23112;;;180;;;180;0;0;{'1': [468]}
AP22096;AP22096;AP22096;;;;;;0;0;0;{'1': []}
AP24285;AP24285;AP24285;;;;;;0;0;0;{'1': []}
AP22957;AP22957;AP22957;;;;;;0;0;0;{'1': []}
AP22105;AP22105;AP22105;;;;;;0;0;0;{'1': []}
AP22958;AP22958;AP22958;;;126;;;126;0;0;{'1': [2438, 2731, 2324, 2325, 1400]}
AP22108;AP22108;AP22108;;;;;;0;0;0;{'1': []}
AP22925;AP22925;AP22925;;;180;;;180;0;0;{'1': [3243, 2623, 2902, 119]}
AP24056;AP24056;AP24056;;;224;;;224;0;0;{'1': [3739]}
AP23246;AP23246;AP23246;;;189;;;189;0;0;{'1': [2662, 2326]}
AP24215;AP24215;AP24215;;;240;;;240;0;0;{'1': [1768, 2703, 2707, 1238, 3961, 2845]}
AP23935;AP23935;AP23935;;;;;;0;0;0;{'1': []}
AP20475;AP20475;AP20475;;;;;;0;0;0;{'1': []}
AP23527;AP23527;AP23527;;;;;;0;0;0;{'1': []}
AP22295;AP22295;AP22295;;;;;;0;0;0;{'1': []}
AP23528;AP23528;AP23528;;;;;;0;0;0;{'1': []}
AP22934;AP22934;AP22934;;;;;;0;0;0;{'1': []}
AP22054;AP22054;AP22054;;;;;;0;0;0;{'1': [2365]}
AP22120;AP22120;AP22120;;;;;;0;0;0;{'1': []}
AP23702;AP23702;AP23702;;;;;;0;0;0;{'1': []}
AP22010;AP22010;AP22010;;;60;;;60;0;0;{'1': [3812]}
AP22239;AP22239;AP22239;;;;;;0;0;0;{'1': []}
AP20671;AP20671;AP20671;;;;;;0;0;0;{'1': []}
AP22119;AP22119;AP22119;;;;;;0;0;0;{'1': []}
AP23854;AP23854;AP23854;;;;;;0;0;0;{'1': []}
AP22523;AP22523;AP22523;;;;;;0;0;0;{'1': []}
AP22892;AP22892;AP22892;;;;;;0;0;0;{'1': []}
AP20919;AP20919;AP20919;;;;;;0;0;0;{'1': []}
AP22369;AP22369;AP22369;;;;;;0;0;0;{'1': []}
AP21623;AP21623;AP21623;;;30;;;30;0;0;{'1': [3271]}
AP22372;AP22372;AP22372;;;;;;0;0;0;{'1': []}
AP21622;AP21622;AP21622;;;40;;;40;0;0;{'1': [3050, 335]}
AP21965;AP21965;AP21965;;;;;;0;0;0;{'1': []}
AP21162;AP21162;AP21162;;;;;;0;0;0;{'1': [3149]}
AP21966;AP21966;AP21966;;;;;;0;0;0;{'1': []}
AP22844;AP22844;AP22844;;;;;;0;0;0;{'1': []}
AP23726;AP23726;AP23726;;;;;;0;0;0;{'1': []}
AP21152;AP21152;AP21152;;;;;;0;0;0;{'1': []}
AP23727;AP23727;AP23727;;;;;;0;0;0;{'1': []}
AP21164;AP21164;AP21164;;;;30;;0;30;0;{'1': [3140, 1990]}
AP23555;AP23555;AP23555;;;150;;;150;0;0;{'1': [4105, 1252]}
AP21615;AP21615;AP21615;;;;;;0;0;0;{'1': []}
AP21869;AP21869;AP21869;;;;;;0;0;0;{'1': []}
AP20637;AP20637;AP20637;;;30;;;30;0;0;{'1': [4072]}
AP23665;AP23665;AP23665;;;;;;0;0;0;{'1': []}
AP20638;AP20638;AP20638;;;;;;0;0;0;{'1': []}
AP23666;AP23666;AP23666;;;;;;0;0;0;{'1': []}
AP21491;AP21491;AP21491;;;600;;;600;0;0;{'1': [3075, 935, 1068, 784, 2962, 3347]}
L02BB0413C01;L02BB0413C01;L02BB0413C01;;;;;;0;0;0;{'1': []}
AP23992;AP23992;AP23992;;;2520;;;2520;0;0;{'1': [1831, 2218, 1936, 626, 371, 20, 84, 2774, 503, 3866, 1884, 1886]}
AP20537;AP20537;AP20537;;;;;;0;0;0;{'1': []}
L02BB0513C02;L02BB0513C02;L02BB0513C02;;;;;;0;0;0;{'1': []}
AP23637;AP23637;AP23637;;;;;;0;0;0;{'1': []}
AP24271;AP24271;AP24271;;;180;;;180;0;0;{'1': [3420, 2269]}
AP23625;AP23625;AP23625;;;;;;0;0;0;{'1': []}
AP20437;AP20437;AP20437;;;;;;0;0;0;{'1': []}
AP22366;AP22366;AP22366;;;780;;;780;0;0;{'1': [2531, 2787, 101, 3588, 1610, 979, 2429, 3956, 726, 2999, 1464, 3962, 989, 63]}
AP20956;AP20956;AP20956;;;40;;;40;0;0;{'1': [3044]}
AP21635;AP21635;AP21635;;;;;;0;0;0;{'1': []}
AP20012;AP20012;AP20012;;;1320;;;1320;0;0;{'1': [1062, 455, 456, 175, 3570]}
AP21701;AP21701;AP21701;;;;;;0;0;0;{'1': []}
AP23012;AP23012;AP23012;;;;;;0;0;0;{'1': []}
AP21703;AP21703;AP21703;;;;;;0;0;0;{'1': []}
AP22215;AP22215;AP22215;;;;;;0;0;0;{'1': []}
AP23021;AP23021;AP23021;;;2;;;2;0;0;{'1': [2079]}
AP22217;AP22217;AP22217;;;;;;0;0;0;{'1': []}
AP22095;AP22095;AP22095;;;;;;0;0;0;{'1': []}
AP20969;AP20969;AP20969;;;6;;;6;0;0;{'1': [2118, 1447, 2502, 9, 1932, 1807, 4095]}
AP23894;AP23894;AP23894;;;;;;0;0;0;{'1': []}
AP20968;AP20968;AP20968;;;;;;0;0;0;{'1': []}
AP21235;AP21235;AP21235;;;;;;0;0;0;{'1': []}
AP22164;AP22164;AP22164;;;;;;0;0;0;{'1': []}
AP23447;AP23447;AP23447;;;69;;;69;0;0;{'1': [2312, 3089, 1695, 3623, 2604, 3628, 1070, 823, 1985, 3276, 3790, 3791, 980, 1376, 3046, 3047, 3562, 494, 1264, 1521, 253]}
128912;128912;128912;;;;;;0;0;0;{'1': []}
119690;119690;119690;;;1;;;1;0;0;{'1': [1307]}
AP23451;AP23451;AP23451;;;;;;0;0;0;{'1': []}
121565;121565;121565;;;;;;0;0;0;{'1': []}
AP23452;AP23452;AP23452;;;1260;;;1260;0;0;{'1': [546, 1961, 2377, 3215, 625, 2771, 3413, 1753, 959]}
AP23405;AP23405;AP23405;;;;;;0;0;0;{'1': [1796]}
AP22446;AP22446;AP22446;;;;;;0;0;0;{'1': []}
AP23705;AP23705;AP23705;;;;;;0;0;0;{'1': []}
AP21045;AP21045;AP21045;;;;;;0;0;0;{'1': []}
AP21512;AP21512;AP21512;;;;;;0;0;0;{'1': []}
AP23247;AP23247;AP23247;;;;;;0;0;0;{'1': []}
AP21508;AP21508;AP21508;;;;;;0;0;0;{'1': []}
AP22423;AP22423;AP22423;;;60;;;60;0;0;{'1': [2280, 3729]}
AP20515;AP20515;AP20515;;;2;;;2;0;0;{'1': [81]}
AP20275;AP20275;AP20275;;;;;;0;0;0;{'1': []}
AP23947;AP23947;AP23947;;;;;;0;0;0;{'1': []}
AP24073;AP24073;AP24073;;;;;;0;0;0;{'1': []}
AP22415;AP22415;AP22415;;;;;;0;0;0;{'1': []}
AP23917;AP23917;AP23917;;;810;;;810;0;0;{'1': [562, 1748, 1588, 1940, 1942, 1403]}
AP22280;AP22280;AP22280;;;46;;;46;0;0;{'1': [448, 2433, 514, 1188, 390, 135, 454, 742, 970, 2060, 237, 109, 2066, 2419, 1204, 2294, 3032, 602]}
AP21046;AP21046;AP21046;;;;;;0;0;0;{'1': []}
AP21047;AP21047;AP21047;;;;;;0;0;0;{'1': []}
AP21055;AP21055;AP21055;;;;;;0;0;0;{'1': []}
AP21283;AP21283;AP21283;;;;;;0;0;0;{'1': []}
AP21228;AP21228;AP21228;;;;;;0;0;0;{'1': []}
AP22419;AP22419;AP22419;;;;;;0;0;0;{'1': []}
AP22673;AP22673;AP22673;;;;;;0;0;0;{'1': []}
AP22996;AP22996;AP22996;;;;;;0;0;0;{'1': []}
AP20424;AP20424;AP20424;;;;;;0;0;0;{'1': []}
AP22241;AP22241;AP22241;;;;;;0;0;0;{'1': []}
J01DH0310C01;J01DH0310C01;J01DH0310C01;;;;;;0;0;0;{'1': []}
AP21766;AP21766;AP21766;;;;;;0;0;0;{'1': []}
AP20639;AP20639;AP20639;;;;;;0;0;0;{'1': []}
AP22274;AP22274;AP22274;;;;;;0;0;0;{'1': []}
AP20640;AP20640;AP20640;;;;;;0;0;0;{'1': []}
AP24027;AP24027;AP24027;;;;;;0;0;0;{'1': [2884, 3406]}
AP22417;AP22417;AP22417;;;;;;0;0;0;{'1': []}
AP20556;AP20556;AP20556;;;;;;0;0;0;{'1': []}
AP22421;AP22421;AP22421;;;230;;;230;0;0;{'1': [2511, 1329, 1171, 2684, 1885]}
AP20559;AP20559;AP20559;;;;;;0;0;0;{'1': []}
AP22425;AP22425;AP22425;;;55;;;55;0;0;{'1': [3281, 380]}
AP21955;AP21955;AP21955;;;;;;0;0;0;{'1': []}
AP20979;AP20979;AP20979;;;330;;;330;0;0;{'1': [1222, 1350, 1453, 1656, 1017, 2781, 2911]}
AP24263;AP24263;AP24263;;;;;;0;0;0;{'1': []}
AP23506;AP23506;AP23506;;;;;;0;0;0;{'1': []}
AP22404;AP22404;AP22404;;;18;;;18;0;0;{'1': [2180, 3857, 3860, 1967, 1208, 1209, 1210, 3771, 1218, 1219, 3835, 4077, 3572, 3574, 888, 3577, 3579, 3581, 1663]}
AP23963;AP23963;AP23963;;;;;;0;0;0;{'1': []}
AP22453;AP22453;AP22453;;;;;;0;0;0;{'1': []}
AP22519;AP22519;AP22519;;;;;;0;0;0;{'1': []}
AP22868;AP22868;AP22868;;;;;;0;0;0;{'1': []}
AP24300;AP24300;AP24300;;;10;;;10;0;0;{'1': [2625, 3510, 3495]}
AP23603;AP23603;AP23603;;;6;;;6;0;0;{'1': [275, 3433, 19, 1923]}
AP23114;AP23114;AP23114;;;;;;0;0;0;{'1': []}
AP24203;AP24203;AP24203;;;;;;0;0;0;{'1': []}
AP21194;AP21194;AP21194;;;;;;0;0;0;{'1': []}
AP21583;AP21583;AP21583;;;;;;0;0;0;{'1': []}
AP21582;AP21582;AP21582;;;;;;0;0;0;{'1': []}
AP23954;AP23954;AP23954;;;;;;0;0;0;{'1': []}
AP23153;AP23153;AP23153;;;;;;0;0;0;{'1': []}
AP23704;AP23704;AP23704;;;;;;0;0;0;{'1': []}
AP23612;AP23612;AP23612;;;;;;0;0;0;{'1': []}
AP22414;AP22414;AP22414;;;330;;;330;0;0;{'1': [166, 3692, 1851, 1052, 1214, 3295]}
AP22416;AP22416;AP22416;;;;;;0;0;0;{'1': []}
AP22418;AP22418;AP22418;;;25;;;25;0;0;{'1': [2510]}
AP22420;AP22420;AP22420;;;;;;0;0;0;{'1': []}
AP22422;AP22422;AP22422;;;555;;;555;0;0;{'1': [2913, 3455, 1320, 4042, 2283, 3180, 3103, 1813, 151, 505, 314, 1500, 604, 607]}
AP22424;AP22424;AP22424;;;30;;;30;0;0;{'1': [1456]}
AP23599;AP23599;AP23599;;;;;;0;0;0;{'1': []}
AP23976;AP23976;AP23976;;;2250;;;2250;0;0;{'1': [3840, 897, 2562, 2693, 2573, 15, 2704, 1681, 1434, 1820, 2205, 3486, 2210, 1571, 1063, 4010, 1069, 1071, 2229, 1467, 3912, 2889, 2763, 1356, 3151, 3152, 3153, 3663, 3795, 724, 596, 725, 730, 2268, 3676, 1250, 739, 2404, 2406, 3815, 2024, 2920, 4076, 1133, 3185, 754, 3569, 3829, 2553, 3578, 3709, 2943]}
AP21168;AP21168;AP21168;;;;;;0;0;0;{'1': []}
AP20980;AP20980;AP20980;;;90;;;90;0;0;{'1': [2119]}
AP21011;AP21011;AP21011;;;;;;0;0;0;{'1': []}
AP22998;AP22998;AP22998;;;;;;0;0;0;{'1': []}
AP23734;AP23734;AP23734;;;;;;0;0;0;{'1': []}
AP20413;AP20413;AP20413;;;;;;0;0;0;{'1': []}
AP22708;AP22708;AP22708;;;180;;;180;0;0;{'1': [185]}
AP20272;AP20272;AP20272;;;;;;0;0;0;{'1': []}
AP20890;AP20890;AP20890;;;;;;0;0;0;{'1': []}
AP20886;AP20886;AP20886;;;;;;0;0;0;{'1': []}
AP23376;AP23376;AP23376;;;;;;0;0;0;{'1': []}
AP23546;AP23546;AP23546;;;;;;0;0;0;{'1': []}
AP20248;AP20248;AP20248;;;;;;0;0;0;{'1': []}
AP21040;AP21040;AP21040;;;;;;0;0;0;{'1': []}
AP20521;AP20521;AP20521;;;;;;0;0;0;{'1': []}
AP24219;AP24219;AP24219;;;1110;;;1110;0;0;{'1': [1418, 3728, 146, 1567, 3233, 2089, 3500, 1582, 1075, 568, 1082, 1596, 3262, 193, 1220, 3653, 3784, 1746, 732, 3422, 862, 4070, 757, 4087, 3832]}
AP21779;AP21779;AP21779;;;;;;0;0;0;{'1': []}
AP21778;AP21778;AP21778;;;;;;0;0;0;{'1': []}
AP23635;AP23635;AP23635;;;;;;0;0;0;{'1': []}
AP23486;AP23486;AP23486;;;222;;;222;0;0;{'1': [900, 1412, 1034, 3854, 1044, 4117, 2201, 1179, 413, 3490, 4003, 3242, 3884, 1712, 3120, 1078, 2870, 2620, 1344, 1856, 3521, 451, 452, 964, 1353, 1358, 1361, 981, 1749, 1879, 1240, 1244, 861, 606, 605, 608, 2016, 1378, 867, 2275, 3941, 1000, 3176, 3822, 2672, 3824, 1266, 3825, 1012, 1141, 3826, 2424, 2044]}
